time,close,MACD,Signal_Line,signal,position,strategy_returns,cumulative
2025-04-24 08:00:00,3335.98,0.4273476733837924,13.650600585157544,hold,0.0,0.0,1.023168582028137
2025-04-24 12:00:00,3335.87,0.04671843386904584,10.929824154899846,hold,0.0,0.0,1.023168582028137
2025-04-24 16:00:00,3331.5,-0.6006317501819467,8.623732973883486,hold,0.0,0.0,1.023168582028137
2025-04-24 20:00:00,3348.58,0.2615369859627208,6.951293776299334,hold,0.0,0.0,1.023168582028137
2025-04-25 00:00:00,3357.88,1.6759251754097022,5.8962200561214075,hold,0.0,0.0,1.023168582028137
2025-04-25 04:00:00,3324.78,0.12450936742197882,4.741877918381522,hold,0.0,0.0,1.023168582028137
2025-04-25 08:00:00,3303.66,-2.777192583193937,3.23806381806643,hold,0.0,0.0,1.023168582028137
2025-04-25 12:00:00,3292.63,-5.898842913925364,1.4106824716680713,hold,0.0,0.0,1.023168582028137
2025-04-25 16:00:00,3285.35,-8.858097812202686,-0.6430735851060803,hold,0.0,0.0,1.023168582028137
2025-04-25 20:00:00,3318.62,-8.421638284503388,-2.198786524985542,hold,0.0,0.0,1.023168582028137
2025-04-28 00:00:00,3314.15,-8.340290924801593,-3.427087404948752,hold,0.0,0.0,1.023168582028137
2025-04-28 04:00:00,3298.95,-9.394046800536216,-4.620479284066245,hold,0.0,0.0,1.023168582028137
2025-04-28 08:00:00,3282.6,-11.416857850749693,-5.979754997402935,hold,0.0,0.0,1.023168582028137
2025-04-28 12:00:00,3296.02,-11.801033370423738,-7.144010672007096,hold,0.0,0.0,1.023168582028137
2025-04-28 16:00:00,3336.63,-8.727996716374491,-7.460807880880576,hold,0.0,0.0,1.023168582028137
2025-04-28 20:00:00,3343.99,-5.633760059026827,-7.095398316509826,buy,0.0,0.0023976287451710258,1.0256217604315636
2025-04-29 00:00:00,3329.94,-4.266095896614388,-6.529537832530739,hold,0.0,0.0,1.0256217604315636
2025-04-29 04:00:00,3309.32,-4.790847952882814,-6.181799856601154,hold,0.0,0.0,1.0256217604315636
2025-04-29 08:00:00,3311.93,-4.939176795225649,-5.933275244326054,hold,0.0,0.0,1.0256217604315636
2025-04-29 12:00:00,3312.81,-4.9289025059474625,-5.732400696650336,hold,0.0,0.0,1.0256217604315636
2025-04-29 16:00:00,3328.66,-3.600295555590037,-5.305979668438276,hold,0.0,0.0,1.0256217604315636
2025-04-29 20:00:00,3317.2,-3.4325232092351143,-4.931288376597644,hold,0.0,0.0,1.0256217604315636
2025-04-30 00:00:00,3313.09,-3.5898238129825586,-4.662995463874627,hold,0.0,0.0,1.0256217604315636
2025-04-30 04:00:00,3308.05,-4.074206635713836,-4.545237698242469,hold,0.0,0.0,1.0256217604315636
2025-04-30 08:00:00,3284.52,-6.28431617904198,-4.893053394402372,sell,0.0,0.002418343132661235,1.0281020657726112
2025-04-30 12:00:00,3298.62,-6.819481021489537,-5.278338919819806,hold,0.0,0.0,1.0281020657726112
2025-04-30 16:00:00,3310.7,-6.197408108632317,-5.462152757582309,hold,0.0,0.0,1.0281020657726112
2025-04-30 20:00:00,3288.27,-7.428691061708832,-5.855460418407614,hold,0.0,0.0,1.0281020657726112
2025-05-01 00:00:00,3246.59,-11.633614274954198,-7.011091189716931,hold,0.0,0.0,1.0281020657726112
2025-05-01 04:00:00,3226.64,-16.386945974506034,-8.886262146674753,hold,0.0,0.0,1.0281020657726112
2025-05-01 08:00:00,3235.18,-19.243066867607922,-10.957623090861386,hold,0.0,0.0,1.0281020657726112
2025-05-01 12:00:00,3226.83,-21.92757107881198,-13.151612688451504,hold,0.0,0.0,1.0281020657726112
2025-05-01 16:00:00,3219.47,-24.368050776150994,-15.394900305991403,hold,0.0,0.0,1.0281020657726112
2025-05-01 20:00:00,3237.89,-24.533007225334586,-17.22252168986004,hold,0.0,0.0,1.0281020657726112
2025-05-02 00:00:00,3231.52,-24.890816326827462,-18.756180617253527,hold,0.0,0.0,1.0281020657726112
2025-05-02 04:00:00,3251.81,-23.268919567862213,-19.658728407375264,hold,0.0,0.0,1.0281020657726112
2025-05-02 08:00:00,3258.11,-21.230465758782884,-19.97307587765679,hold,0.0,0.0,1.0281020657726112
2025-05-02 12:00:00,3250.43,-20.00409350655582,-19.979279403436596,hold,0.0,0.0,1.0281020657726112
2025-05-02 16:00:00,3224.88,-20.853470306018153,-20.154117583952907,hold,0.0,0.0,1.0281020657726112
2025-05-02 20:00:00,3240.3,-20.051204604103987,-20.133534987983126,buy,0.0,0.0024807124606186894,1.030652491377961
2025-05-05 00:00:00,3246.71,-18.682806067229194,-19.84338920383234,hold,0.0,0.0,1.030652491377961
2025-05-05 04:00:00,3256.52,-16.6152253780283,-19.197756438671533,hold,0.0,0.0,1.030652491377961
2025-05-05 08:00:00,3282.32,-12.74785902178246,-17.90777695529372,hold,0.0,0.0,1.030652491377961
2025-05-05 12:00:00,3319.55,-6.602681859234053,-15.646757936081787,hold,0.0,0.0,1.030652491377961
2025-05-05 16:00:00,3309.77,-2.4930110696673182,-13.016008562798893,hold,0.0,0.0,1.030652491377961
2025-05-05 20:00:00,3333.96,2.6849134642629906,-9.875824157386516,hold,0.0,0.0,1.030652491377961
2025-05-06 00:00:00,3329.6,6.363288373020168,-6.62800165130518,hold,0.0,0.0,1.030652491377961
2025-05-06 04:00:00,3363.17,11.850638647710184,-2.9322735915021068,hold,0.0,0.0,1.030652491377961
2025-05-06 08:00:00,3377.19,17.133199248704386,1.0808209765391918,hold,0.0,0.0,1.030652491377961
2025-05-06 12:00:00,3391.01,22.179157562888577,5.300488293809069,hold,0.0,0.0,1.030652491377961
2025-05-06 16:00:00,3408.88,27.305316839666375,9.70145400298053,hold,0.0,0.0,1.030652491377961
2025-05-06 20:00:00,3430.46,32.731848274866024,14.307532857357629,hold,0.0,0.0,1.030652491377961
2025-05-07 00:00:00,3379.66,32.557970074240984,17.957620300734302,hold,0.0,0.0,1.030652491377961
2025-05-07 04:00:00,3382.17,32.25093763700761,20.816283767988963,hold,0.0,0.0,1.030652491377961
2025-05-07 08:00:00,3382.79,31.692311794309262,22.991489373253025,hold,0.0,0.0,1.030652491377961
2025-05-07 12:00:00,3390.76,31.529259503940466,24.69904339939051,hold,0.0,0.0,1.030652491377961
2025-05-07 16:00:00,3386.89,30.733486233663825,25.905931966245177,hold,0.0,0.0,1.030652491377961
2025-05-07 20:00:00,3364.44,27.968894797023495,26.31852453240084,hold,0.0,0.0,1.030652491377961
2025-05-08 00:00:00,3380.25,26.74536709256745,26.403893044434163,hold,0.0,0.0,1.030652491377961
2025-05-08 04:00:00,3382.14,25.632741488305783,26.24966273320849,sell,0.0,-0.0014791805339841727,1.0291279702754126
2025-05-08 08:00:00,3339.31,21.052277080541444,25.210185602675082,hold,0.0,0.0,1.0291279702754126
2025-05-08 12:00:00,3356.13,18.56544853223022,23.881238188586114,hold,0.0,0.0,1.0291279702754126
2025-05-08 16:00:00,3310.36,12.754338432758686,21.655858237420627,hold,0.0,0.0,1.0291279702754126
2025-05-08 20:00:00,3305.85,7.696353728811118,18.863957335698725,hold,0.0,0.0,1.0291279702754126
2025-05-09 00:00:00,3322.15,4.946122365560768,16.080390341671134,hold,0.0,0.0,1.0291279702754126
2025-05-09 04:00:00,3324.64,2.933649105287259,13.451042094394358,hold,0.0,0.0,1.0291279702754126
2025-05-09 08:00:00,3328.51,1.6322110910527954,11.087275893726046,hold,0.0,0.0,1.0291279702754126
2025-05-09 12:00:00,3333.54,0.9952187882645376,9.068864472633745,hold,0.0,0.0,1.0291279702754126
2025-05-09 16:00:00,3336.97,0.7584274537348392,7.406777068853964,hold,0.0,0.0,1.0291279702754126
2025-05-09 20:00:00,3327.15,-0.2190976938741187,5.881602116308348,hold,0.0,0.0,1.0291279702754126
2025-05-12 00:00:00,3279.17,-4.80993252241251,3.743295188564176,hold,0.0,0.0,1.0291279702754126
2025-05-12 04:00:00,3278.9,-8.373464852208599,1.319943180409621,hold,0.0,0.0,1.0291279702754126
2025-05-12 08:00:00,3231.39,-14.859953545327699,-1.916036164737843,hold,0.0,0.0,1.0291279702754126
2025-05-12 12:00:00,3233.7,-19.58834265195628,-5.450497462181531,hold,0.0,0.0,1.0291279702754126
2025-05-12 16:00:00,3224.21,-23.826729072796752,-9.125743784304575,hold,0.0,0.0,1.0291279702754126
2025-05-12 20:00:00,3234.4,-26.06299502561751,-12.513194032567164,hold,0.0,0.0,1.0291279702754126
2025-05-13 00:00:00,3239.93,-27.076901455597636,-15.42593551717326,hold,0.0,0.0,1.0291279702754126
2025-05-13 04:00:00,3252.54,-26.556777986715133,-17.652104011081637,hold,0.0,0.0,1.0291279702754126
2025-05-13 08:00:00,3255.59,-25.60332765654539,-19.24234874017439,hold,0.0,0.0,1.0291279702754126
2025-05-13 12:00:00,3242.1,-25.64067195448615,-20.522013383036743,hold,0.0,0.0,1.0291279702754126
