time,close,signal,position,strategy_returns,rsi_2,rsi_9,rsi_34,ema_34,ema_144,ema_21,cumulative
2025-06-09 03:45:00,3305.43,sell,0.0,0.0009688631601893576,26.135216952571625,37.255639097743945,36.31369169449521,3319.214800439927,3343.46600436736,3314.405169590038,1.0185053936700301
2025-06-09 04:00:00,3305.56,sell,0.0,0.0009681039985719916,100.0,30.458333333333115,34.274596998332555,3318.4345261290737,3342.94316292781,3313.6010632636708,1.0194914128142092
2025-06-09 04:15:00,3306.67,sell,0.0,-0.0006050412033059452,100.0,27.371627502175613,35.71508442357178,3317.7622674931267,3342.4428434391507,3312.9709666033373,1.01887457850304
2025-06-09 04:30:00,3307.18,sell,0.0,0.0009677409599384934,100.0,30.411449016099397,37.25602755453498,3317.1575664935194,3341.956459391714,3312.4445150939428,1.0198605851656974
2025-06-09 04:45:00,3295.86,sell,0.0,0.0009675917246717198,4.311073541840969,20.414290003001597,34.88497097398421,3315.9405626938897,3341.3206461587247,3310.9368319035843,1.0208473938282225
2025-06-09 05:00:00,3297.9,sell,-0.6666666666666666,-0.0002508197152386717,15.269461077844426,19.39799331103609,35.673322005097745,3314.909673397096,3340.721740694466,3309.751665366895,1.0205913451756004
2025-06-09 05:15:00,3301.71,sell,0.0,0.0002589106737947496,100.0,33.4756898817342,39.01930099113193,3314.1554063458334,3340.1836477193697,3309.0206048789955,1.0208555871684488
2025-06-09 05:30:00,3302.5,sell,0.0,-0.0006057467191243326,100.0,37.06954760297077,37.679923232754014,3313.4893831260715,3339.663873268068,3308.4278226172682,1.020237207245822
2025-06-09 05:45:00,3305.54,hold,0.0,0.0,100.0,55.32754538279381,40.31089171305545,3313.035132661724,3339.193199154026,3308.165293288426,1.020237207245822
2025-06-09 06:00:00,3307.71,hold,0.0,0.0,100.0,54.574638844302235,42.40301160723636,3312.7308393667686,3338.7589481312116,3308.1239029894778,1.020237207245822
2025-06-09 06:15:00,3304.36,hold,0.0,0.0,39.3115942029,47.867803837953375,40.12706219899578,3312.2525056886675,3338.2844798811257,3307.7817299904345,1.020237207245822
2025-06-09 06:30:00,3308.73,hold,0.0,0.0,56.606217616580366,53.28025477707007,46.47165581296031,3312.051219649315,3337.876831882765,3307.8679363549404,1.020237207245822
2025-06-09 06:45:00,3310.8,hold,0.0,0.0,100.0,55.49150485436953,47.293177756754105,3311.9797213836396,3337.5033583395543,3308.1344875954005,1.020237207245822
2025-06-09 07:00:00,3310.87,hold,0.0,0.0,100.0,84.56932289267631,45.26200873362427,3311.916308733146,3337.1360016728017,3308.383170541273,1.020237207245822
2025-06-09 07:15:00,3312.21,hold,0.0,0.0,100.0,84.05521180390315,47.09507042253533,3311.9330910912518,3336.792194753177,3308.7310641284303,1.020237207245822
2025-06-09 07:30:00,3312.28,hold,0.0,0.0,100.0,80.60220034742377,47.899441340782246,3311.952914457466,3336.454095515202,3309.053694662209,1.020237207245822
2025-06-09 07:45:00,3311.72,hold,0.0,0.0,11.111111111127144,77.05399061032739,48.14149354295318,3311.939605059896,3336.112935577061,3309.2960860565536,1.020237207245822
2025-06-09 08:00:00,3311.3,hold,0.0,0.0,0.0,69.97226074896044,47.46335963923336,3311.9030561993304,3335.770688189791,3309.4782600514122,1.020237207245822
2025-06-09 08:15:00,3311.96,hold,0.0,0.0,61.11111111112748,66.46010844306758,49.720930232558125,3311.906310130797,3335.4422649044145,3309.703872774011,1.020237207245822
2025-06-09 08:30:00,3315.28,buy,0.0,0.000966195243903857,100.0,92.39130434782601,54.68138127447513,3312.0990924090374,3335.1641646988364,3310.2107934309192,1.0212229555831167
2025-06-09 08:45:00,3314.69,hold,0.0,0.0,84.9104859335013,82.74725274725164,52.22372797831721,3312.2471442713777,3334.8817624271283,3310.617994028108,1.0212229555831167
2025-06-09 09:00:00,3316.85,buy,0.33333333333333326,0.0006194646658762531,78.54545454544925,82.91621327529757,53.43419788664736,3312.510164598728,3334.633048462616,3311.184540025553,1.021855567120082
2025-06-09 09:15:00,3318.77,buy,0.0,0.00032179982642920025,100.0,85.77898550724544,53.94846217788868,3312.8678694788005,3334.414247794166,3311.8741272959574,1.0221844000642168
2025-06-09 09:30:00,3320.2,buy,0.6666666666666666,0.00044795712467773994,100.0,85.89398023360154,51.78416013925146,3313.286848365726,3334.2181892039016,3312.631024814507,1.0226422948489602
2025-06-09 09:45:00,3324.38,buy,0.0,0.0006428084300307681,100.0,89.69816272965788,53.767286599904736,3313.9207427448277,3334.0824900424686,3313.6991134677337,1.023299657936995
2025-06-09 10:00:00,3323.77,hold,0.0,0.0,87.26513569937215,89.40483976455269,57.34994913530008,3314.4835574451236,3333.9402488005035,3314.6146486070306,1.023299657936995
2025-06-09 10:15:00,3325.62,buy,0.0,0.0009627621646503273,75.20325203251552,92.82296650717551,56.8672839506172,3315.119925591116,3333.8254867480823,3315.6151350973005,1.0242848521307566
2025-06-09 10:30:00,3326.04,buy,0.0,-0.000601391620209164,100.0,92.7184466019403,55.897435897435784,3315.7439298430522,3333.7181007239706,3316.562850088455,1.023668855803978
2025-06-09 10:45:00,3324.24,buy,0.0,-0.0006013156787050065,18.918918918920028,79.94652406416874,55.40928050052121,3316.229419566306,3333.5873683001914,3317.260772807686,1.023053307671181
2025-06-09 11:00:00,3323.46,hold,0.0,0.0,0.0,78.94389438943871,55.1147413457798,3316.6425955910886,3333.4476804615683,3317.824338916078,1.023053307671181
2025-06-09 11:15:00,3324.82,hold,0.0,0.0,63.551401869168615,77.77003484320576,54.465342627910026,3317.1098758430267,3333.328677972443,3318.4603081055257,1.023053307671181
2025-06-09 11:30:00,3323.34,buy,0.0,-0.0006015363237709109,47.887323943664,66.42703091301246,58.1192982456142,3317.465882937711,3333.1909031038576,3318.903916459569,1.0224379039454627
2025-06-09 11:45:00,3319.81,buy,0.0,-0.0006018042090186378,0.0,48.78201124297359,56.59423260899285,3317.599832484127,3333.006338923115,3318.9862876905167,1.021822596511408
2025-06-09 12:00:00,3323.13,buy,0.0,0.0009639105852442815,48.46715328467135,45.87458745874602,64.66676304756393,3317.9158420564627,3332.870113558658,3319.3629888095606,1.0228075421284273
2025-06-09 12:15:00,3318.66,buy,0.0,-0.0006018422390938663,42.61874197689327,36.559705418201084,59.310344827586135,3317.9583653675218,3332.6741119923313,3319.299080735964,1.0221919733471105
2025-06-09 12:30:00,3321.75,buy,0.0,0.0009642446047500552,40.87301587301563,40.44444444444514,60.937711120118834,3318.1750302036635,3332.5234345855406,3319.521891578149,1.0231776164424293
2025-06-09 12:45:00,3318.63,hold,0.0,0.0,49.758454106282244,33.85620915032763,57.866350960273586,3318.20102847774,3332.3318010050502,3319.4408105255898,1.0231776164424293
2025-06-09 13:00:00,3319.26,hold,0.0,0.0,16.80000000000291,38.567493112949,57.93275545048611,3318.2615411361544,3332.1515003015325,3319.424373205082,1.0231776164424293
2025-06-09 13:15:00,3316.86,buy,0.0,-0.0006025439405168622,20.792079207923024,35.897435897436694,65.62035108598604,3318.1814530712313,3331.940583055994,3319.191248368256,1.0225611069695695
2025-06-09 13:30:00,3312.77,hold,0.0,0.0,0.0,26.942212016839434,60.733362205860836,3317.8722271814468,3331.676161220739,3318.607498516596,1.0225611069695695
2025-06-09 13:45:00,3314.51,hold,0.0,0.0,29.845626072043274,33.270178097765225,59.523809523809426,3317.6800999139355,3331.439386583211,3318.234998651451,1.0225611069695695
2025-06-09 14:00:00,3316.88,hold,0.0,0.0,100.0,44.1934205311143,60.453620238441246,3317.6343799188535,3331.2385674579255,3318.1118169558645,1.0225611069695695
2025-06-09 14:15:00,3318.31,hold,0.0,0.0,100.0,39.674378748928795,59.505731725472465,3317.672986780633,3331.0602423895402,3318.1298335962406,1.0225611069695695
2025-06-09 14:30:00,3320.66,buy,0.33333333333333326,0.0006378749021841482,100.0,54.71253534401503,59.613956941350835,3317.843673250311,3330.916790770374,3318.359848723855,1.0232133730356552
2025-06-09 14:45:00,3317.4,buy,0.0,0.00019286926176277207,41.88948306595448,39.83169705469861,59.693725840023596,3317.8183204931506,3330.73035227699,3318.272589748959,1.0234107194435385
2025-06-09 15:00:00,3315.47,hold,0.0,0.0,0.0,42.178217821781516,55.19901265041624,3317.6841307506847,3330.519864659376,3318.01780886269,1.0234107194435385
2025-06-09 15:15:00,3318.13,hold,0.0,0.0,57.95206971677476,47.45838956365253,55.603118789175774,3317.7096089935026,3330.3489699744187,3318.028008056991,1.0234107194435385
2025-06-09 15:30:00,3319.48,hold,0.0,0.0,100.0,56.18508026440004,56.455240665766894,3317.810774193874,3330.199053147185,3318.160007324537,1.0234107194435385
2025-06-09 15:45:00,3320.02,hold,0.0,0.0,100.0,70.56154282473044,55.926544240400474,3317.9370156685095,3330.0586524141204,3318.329097567761,1.0234107194435385
2025-06-09 16:00:00,3315.67,hold,0.0,0.0,11.042944785275623,52.86561264822101,52.41556220607084,3317.807471916023,3329.860188242891,3318.087361425237,1.0234107194435385
2025-06-09 16:15:00,3313.78,hold,0.0,0.0,0.0,42.15587044534426,51.4405594405597,3317.577330663679,3329.638392542989,3317.695783113852,1.0234107194435385
2025-06-09 16:30:00,3314.03,hold,0.0,0.0,11.682242990654899,38.48223896663142,51.91364082433756,3317.3746260543257,3329.4231043699824,3317.3625301035017,1.0234107194435385
2025-06-09 16:45:00,3319.38,hold,0.0,0.0,100.0,47.03429101019521,54.88029465930015,3317.4892188512213,3329.2845787924653,3317.545936457729,1.0234107194435385
2025-06-09 17:00:00,3325.77,buy,0.0,0.0009640354524037073,100.0,66.93646297045706,56.631685421671285,3317.962406345437,3329.2361018436036,3318.2935785979353,1.024397323659452
2025-06-09 17:15:00,3321.97,hold,0.0,0.0,62.708537782137775,62.22723852520696,54.42284325637888,3318.191411697126,3329.135879749209,3318.627798725395,1.024397323659452
2025-06-09 17:30:00,3318.29,hold,0.0,0.0,0.0,50.28985507246352,50.85898353614891,3318.197045314433,3328.98628140784,3318.5970897503594,1.024397323659452
2025-06-09 17:45:00,3320.81,hold,0.0,0.0,40.64516129032348,52.311435523114255,51.20824449182654,3318.346357010751,3328.8735051125595,3318.7982634094174,1.024397323659452
2025-06-09 18:00:00,3323.26,buy,0.0,0.0009636203215480013,100.0,55.28031290743196,51.79073033707885,3318.6271366101364,3328.7960774558346,3319.2038758267427,1.0253844537378696
2025-06-09 18:15:00,3330.6,buy,0.0,0.0009629099137593261,100.0,72.17107217107218,53.51015801354388,3319.3113002324144,3328.8209591460986,3320.239887115221,1.0263718065937886
2025-06-09 18:30:00,3330.16,buy,0.0,-0.0006004924037710923,94.3444730077112,75.41899441340743,53.61302725319451,3319.9312259334192,3328.839428675118,3321.1417155592917,1.025755478120484
2025-06-09 18:45:00,3328.63,hold,0.0,0.0,0.0,71.79104477611956,51.70809215753047,3320.4282987372235,3328.8365400037374,3321.8224686902654,1.025755478120484
2025-06-09 19:00:00,3329.85,hold,0.0,0.0,44.363636363636424,67.82431052093973,52.14261612866941,3320.966681666525,3328.8505187623064,3322.5522442638776,1.025755478120484
2025-06-09 19:15:00,3333.11,buy,0.0,0.0009610042494406109,100.0,63.986280487805274,54.907602080336574,3321.660585571295,3328.9092702276535,3323.512040239889,1.0267412334938448
2025-06-09 19:30:00,3332.94,buy,1.0,-5.100341722896751e-05,95.04373177842396,74.2591773551535,55.280748663101576,3322.3051235386497,3328.964866500375,3324.369127490808,1.0266888661823268
2025-06-09 19:45:00,3337.62,buy,0.0,0.0009600643243096741,96.49484536082318,90.93604404913214,56.875805758487154,3323.180259336441,3329.084247652094,3325.573752264371,1.0276745535349145
2025-06-09 20:00:00,3334.9,buy,0.0,-0.0005992293910031699,63.24324324324414,79.5884082318363,56.128074639524975,3323.84995880293,3329.164464925858,3326.4215929676097,1.0270587407380503
2025-06-09 20:15:00,3334.12,buy,1.0,-0.0002338900716664094,0.0,74.52574525745248,57.8136944414109,3324.436818299905,3329.232817133777,3327.1214481523725,1.0268185218955734
2025-06-09 20:30:00,3335.82,buy,1.0,0.0005098796683984386,68.54838709677212,65.81818181818258,57.053918843802116,3325.087285825625,3329.3236748284835,3327.912225593066,1.027342075783023
2025-06-09 20:45:00,3333.57,buy,1.0,-0.0006744968253682426,43.037974683548235,59.31185144729743,58.49766328507939,3325.572012349875,3329.3822448308492,3328.426568720969,1.02664913681434
2025-06-09 21:00:00,3335.74,buy,1.0,0.000650953782281416,49.09502262442999,68.75989445910221,58.05782743923504,3326.1530402155963,3329.469938005596,3329.0914261099715,1.0273174379530252
2025-06-09 21:15:00,3336.43,buy,0.6666666666666666,0.00029782527121270197,100.0,67.86102062975,60.54752310974153,3326.7402950604196,3329.565938860691,3329.758569190883,1.0276233990476051
2025-06-09 21:30:00,3333.92,buy,0.0,0.00025587973652378286,21.56250000000294,52.29202037351432,58.497565499652204,3327.15056391411,3329.6259948764055,3330.1368810826207,1.027886347052199
2025-06-09 21:45:00,3333.17,buy,1.0,-0.0002249604069683997,0.0,50.630136986301444,59.63834062167598,3327.4945316904464,3329.674877705696,3330.412619166019,1.027655113321249
2025-06-09 22:00:00,3334.09,buy,1.0,0.00027601352466266604,55.08982035928339,37.8191856452733,63.08939096267214,3327.8714155938496,3329.735775944238,3330.746926514563,1.0279387600312144
2025-06-09 22:15:00,3331.4,buy,0.0,-0.0005998944185823295,25.484764542937413,37.89764868603046,60.25003034348834,3328.073048988487,3329.7587307588,3330.8062968314207,1.0273221053064272
2025-06-09 22:30:00,3328.17,hold,0.0,0.0,0.0,32.40685984624521,56.78078078078082,3328.0785890462876,3329.736817231092,3330.56663348311,1.0273221053064272
