time,open,high,low,close,signal,position,strategy_returns,rsi,macd_histogram,price_momentum,ema_fast,ema_slow,cumulative
2025-09-15 14:15:00,3643.09,3645.89,3642.86,3644.48,buy,0.0,0.0006587814190701001,50.9324365637422,0.1974800506260022,0.0004968882715150613,3642.8126949719685,3642.2641687217224,1.67208810170704
2025-09-15 14:30:00,3644.46,3646.43,3643.83,3646.41,buy,0.33333333333333326,0.00045091023502208416,57.55417956656321,0.3801005098867481,0.001783006219916894,3643.6120960893095,3642.6410624742925,1.6728420633459582
2025-09-15 14:45:00,3646.43,3646.71,3642.29,3642.58,hold,0.0,0.0001317060321362768,51.25069483046152,0.22759962525529115,-0.00013999105155249048,3643.3827414027965,3642.635511340266,1.673062386736512
2025-09-15 15:00:00,3642.68,3643.56,3640.04,3640.52,hold,0.0,0.0,48.216644649934025,-0.014515957606525076,-0.001086574765124304,3642.74657664662,3642.443192127514,1.673062386736512
2025-09-15 15:15:00,3640.5,3640.74,3637.05,3638.28,sell,0.0,0.0006592464812719312,40.147985749520664,-0.31156229294696663,-0.002229590199675724,3641.754004058482,3642.0647201159213,1.6741653472279165
2025-09-15 15:30:00,3638.47,3644.83,3638.06,3644.65,buy,0.0,0.0006596523632046162,50.071462601238615,-0.07728630105356732,0.0005682785278566804,3642.397558712153,3642.299745559929,1.6752697143556106
2025-09-15 15:45:00,3644.65,3650.99,3643.82,3650.32,buy,0.0,0.0006584994443911187,61.299954065227794,0.43323488394948517,0.0026919231318602854,3644.1581012205643,3643.0288595999355,1.6763728785317191
2025-09-15 16:00:00,3650.42,3651.09,3646.85,3649.63,buy,0.0,-0.000410922877994258,64.49975833736133,0.6832710683059448,0.003119605967655037,3645.3740787271054,3643.628963272668,1.6756840185638813
2025-09-15 16:15:00,3649.6,3653.76,3648.18,3653.71,buy,0.0,0.0006576009074892772,64.92359121298978,1.0597859341755362,0.0024858354025762974,3647.2265056766373,3644.545421156971,1.676785949895154
2025-09-15 16:30:00,3653.73,3664.29,3652.82,3662.73,buy,0.0,0.0006568665821863505,69.19043624161118,1.8086814486297604,0.0033997019439391263,3650.671726637385,3646.1985646881553,1.67788737455112
2025-09-15 16:45:00,3662.85,3664.01,3656.39,3657.05,buy,0.6666666666666666,-0.0009246290790385054,60.82692307692348,1.8094775900460527,0.002033082805654285,3652.0891207179666,3647.185058807414,1.6763359510932585
2025-09-15 17:00:00,3657.07,3660.84,3653.82,3659.82,buy,0.0,0.00017473305430649384,66.60212971926464,1.8764728962998403,0.0016722728404827691,3653.807093891752,3648.3336898249217,1.6766288623940369
2025-09-15 17:15:00,3659.96,3660.23,3656.05,3657.72,hold,0.0,0.0,67.45098039215675,1.6663796678299567,-0.0013678321907429902,3654.6766285824747,3649.186990749929,1.6766288623940369
2025-09-15 17:30:00,3657.73,3661.92,3656.88,3661.79,buy,0.0,0.0006561464518880863,68.01541425818877,1.6835831175089302,0.0012961266594659904,3656.2573777863695,3650.332718863572,1.67772897647323
2025-09-15 17:45:00,3661.77,3663.77,3660.73,3663.46,buy,0.33333333333333326,0.0004251108519786154,68.18704484476818,1.685350268682622,0.0009945844331140652,3657.85796050051,3651.5261080577925,1.6784421972678076
2025-09-15 18:00:00,3663.57,3665.7,3663.11,3664.78,hold,0.0,0.00021847238645581263,67.8107426798529,1.651172173509948,0.001930164145970803,3659.396191500397,3652.731007325266,1.6788088905401728
2025-09-15 18:15:00,3664.79,3667.74,3663.95,3667.33,hold,0.0,0.0,74.60727778882483,1.670988337642381,0.0015129212762063915,3661.159260055865,3654.0581884775147,1.6788088905401728
2025-09-15 18:30:00,3667.34,3669.02,3666.02,3668.53,hold,0.0,0.0,78.33299615618051,1.6336458948148982,0.0013839375890551953,3662.797202265673,3655.3738077068315,1.6788088905401728
2025-09-15 18:45:00,3668.46,3681.85,3668.46,3680.52,hold,0.0,0.0,85.68773234200708,2.2473042801957552,0.004294937213147776,3666.7356017621905,3657.6598251880287,1.6788088905401728
2025-09-15 19:00:00,3680.55,3682.21,3677.42,3681.0,hold,0.0,0.0,84.10583599174294,2.4971650145515056,0.0037275074781926154,3669.9054680372597,3659.781659261844,1.6788088905401728
2025-09-15 19:15:00,3680.92,3684.54,3679.71,3684.24,hold,0.0,0.0,83.34644121116744,2.6763515245513583,0.004282369232362804,3673.090919584535,3662.0051447834944,1.6788088905401728
2025-09-15 19:30:00,3684.3,3685.5,3676.79,3678.75,hold,0.0,0.0,76.15882141573839,2.238619395342716,-0.0004809103061523823,3674.3484930101945,3663.5274043486315,1.6788088905401728
2025-09-15 19:45:00,3678.78,3680.78,3674.76,3679.18,hold,0.0,0.0,74.48567583157077,1.8098595596822227,-0.0004944308611790627,3675.4221612301512,3664.9503675896653,1.6788088905401728
2025-09-15 20:00:00,3679.21,3681.67,3679.15,3679.73,hold,0.0,0.0,69.52227836472211,1.4127327664974683,-0.0012241330640783143,3676.3794587345624,3666.29397053606,1.6788088905401728
2025-09-15 20:15:00,3679.75,3681.07,3678.66,3679.92,hold,0.0,0.0,80.05256241787093,1.030056731507372,0.00031804281345571006,3677.1662456824383,3667.5327004873275,1.6788088905401728
2025-09-15 20:30:00,3680.05,3682.66,3679.85,3680.65,hold,0.0,0.0,78.92252152179923,0.708612492702958,0.00039954555091092914,3677.940413308563,3668.725182261207,1.6788088905401728
2025-09-15 20:45:00,3680.64,3682.03,3680.03,3681.66,hold,0.0,0.0,84.27835051546437,0.45865167031096554,0.0005244950037095464,3678.7669881288825,3669.9010747829147,1.6788088905401728
2025-09-15 21:00:00,3681.62,3681.97,3678.51,3678.54,hold,0.0,0.0,74.65410656461631,0.0019863163134079542,-0.0003750081523511417,3678.7165463224646,3670.6864316208316,1.6788088905401728
2025-09-15 21:15:00,3678.57,3680.33,3677.58,3680.07,hold,0.0,0.0,74.54921667159383,-0.26355067156689316,-0.00015758086207595667,3679.017313806362,3671.5394832916654,1.6788088905401728
2025-09-15 21:30:00,3680.07,3680.61,3675.85,3678.4,hold,0.0,0.0,69.92393212404934,-0.5989880535769565,-0.0008854701411862287,3678.880132960504,3672.1631666287867,1.6788088905401728
2025-09-15 21:45:00,3678.39,3678.64,3675.92,3676.86,hold,0.0,0.0,64.36539041302427,-0.9509919553506023,-0.0004567029310541537,3678.4312145248373,3672.5901514807156,1.6788088905401728
2025-09-15 22:00:00,3676.94,3680.17,3676.74,3680.04,hold,0.0,0.0,66.37268847795168,-0.9915399283239248,-8.15201884751815e-06,3678.788722408207,3673.2674104370144,1.6788088905401728
2025-09-15 22:15:00,3680.03,3680.7,3679.07,3679.41,hold,0.0,0.0,47.667087011349,-1.0756331463645168,0.0002745759025661876,3678.9267840952725,3673.8258276700126,1.6788088905401728
2025-09-15 22:30:00,3679.41,3681.94,3679.31,3681.94,hold,0.0,0.0,51.81888544891654,-0.9784959717716042,0.0013816136594810846,3679.5963876296564,3674.5634797000116,1.6788088905401728
2025-09-15 22:45:00,3682.14,3682.74,3680.69,3680.94,hold,0.0,0.0,43.00847457627174,-0.9959053523233559,0.00024456255910254576,3679.8949681563995,3675.143163363647,1.6788088905401728
2025-09-15 23:00:00,3680.97,3682.06,3679.11,3681.16,hold,0.0,0.0,56.57392253136897,-1.00407024640145,0.0004756197325115341,3680.1760863438667,3675.690148512407,1.6788088905401728
2025-09-15 23:15:00,3681.14,3681.76,3680.59,3680.61,hold,0.0,0.0,53.875338753388355,-1.0528639801590964,-0.00036122261633808606,3680.272511600786,3676.137407738552,1.6788088905401728
2025-09-15 23:30:00,3680.48,3681.39,3680.01,3681.32,hold,0.0,0.0,54.27189682966194,-1.041755288971724,0.0001032344998832535,3680.505286800612,3676.6085524895925,1.6788088905401728
2025-09-15 23:45:00,3681.29,3681.29,3678.55,3678.66,hold,0.0,0.0,47.01138519924046,-1.2063744103165366,-0.0006791337513175622,3680.0952230671433,3676.7950477178106,1.6788088905401728
2025-09-16 01:00:00,3680.34,3681.23,3676.27,3677.83,hold,0.0,0.0,43.34277620396557,-1.3529708176901822,-0.0007553095818356725,3679.591840163334,3676.889134288919,1.6788088905401728
2025-09-16 01:15:00,3677.82,3678.82,3676.4,3678.81,hold,0.0,0.0,43.26241134751798,-1.361992445509138,-0.0006818206512881897,3679.418097904816,3677.0637584444717,1.6788088905401728
2025-09-16 01:30:00,3678.84,3679.8,3677.91,3678.32,hold,0.0,0.0,49.40604751619924,-1.3750196476593324,-9.242495908823312e-05,3679.1740761481906,3677.177962222247,1.6788088905401728
2025-09-16 01:45:00,3678.37,3678.89,3677.72,3678.79,hold,0.0,0.0,46.33447880870496,-1.3254756535551824,0.0002610234839566239,3679.088725893038,3677.324511111134,1.6788088905401728
2025-09-16 02:00:00,3678.8,3680.26,3678.68,3679.51,hold,0.0,0.0,53.3615990308908,-1.2203349807983006,0.0001902789217165246,3679.182342361252,3677.5231919192133,1.6788088905401728
2025-09-16 02:15:00,3679.49,3680.41,3677.95,3678.84,hold,0.0,0.0,56.3299232736574,-1.1717841971873226,0.00014136888579563411,3679.106266280974,3677.64290174474,1.6788088905401728
2025-09-16 02:30:00,3678.87,3678.88,3678.01,3678.26,hold,0.0,0.0,43.17484662576782,-1.1528336491123823,-0.00014406910968001174,3678.9182071074247,3677.699001586127,1.6788088905401728
2025-09-16 02:45:00,3678.26,3678.26,3676.11,3676.94,hold,0.0,0.0,41.005098324836865,-1.198026904408108,-0.0006984625670266587,3678.4786055279974,3677.6300014419335,1.6788088905401728
2025-09-16 03:00:00,3676.88,3679.79,3676.45,3679.43,hold,0.0,0.0,40.83272461650734,-1.0351793030667622,0.00016037664046275601,3678.6900265217764,3677.793637674485,1.6788088905401728
2025-09-16 03:15:00,3679.45,3683.59,3679.13,3683.53,hold,0.0,0.0,57.71292435973839,-0.6453666417884678,0.0014327426554947564,3679.765576183604,3678.3151251586232,1.6788088905401728
2025-09-16 03:30:00,3683.58,3685.14,3682.32,3684.15,hold,0.0,0.0,58.69691681210071,-0.3543458507895916,0.0019608696361648192,3680.739892587248,3678.845568326021,1.6788088905401728
2025-09-16 03:45:00,3684.16,3686.81,3682.2,3686.43,hold,0.0,0.0,65.38054968287443,-0.0337567331104478,0.0019024685888846538,3682.004360901193,3679.535062114564,1.6788088905401728
2025-09-16 04:00:00,3686.43,3689.4,3679.21,3679.9,hold,0.0,0.0,47.13015359741293,-0.27359725220970654,-0.0009854677442562298,3681.536725145373,3679.5682382859677,1.6788088905401728
2025-09-16 04:15:00,3680.11,3680.45,3677.13,3678.68,hold,0.0,0.0,50.04291845493558,-0.512635995633635,-0.0014847386778498173,3680.901897335291,3679.48748935088,1.6788088905401728
2025-09-16 04:30:00,3678.45,3681.85,3677.63,3677.69,hold,0.0,0.0,49.701619778346384,-0.7227949318663076,-0.0023708574420238104,3680.1881423718933,3679.3240812280733,1.6788088905401728
2025-09-16 04:45:00,3677.69,3679.37,3677.29,3679.27,hold,0.0,0.0,50.95594347464681,-0.7381768938700168,-0.00017120030435613387,3679.984110733695,3679.3191647527938,1.6788088905401728
2025-09-16 05:00:00,3679.23,3682.58,3678.65,3681.68,hold,0.0,0.0,56.466512702078,-0.5760189585916335,0.0008155099111637476,3680.3609750150968,3679.5337861389035,1.6788088905401728
2025-09-16 05:15:00,3681.8,3682.23,3680.2,3681.01,hold,0.0,0.0,54.239877769290125,-0.5063285829713446,0.000902740579004746,3680.50520278952,3679.6679873990033,1.6788088905401728
2025-09-16 05:30:00,3681.03,3681.19,3676.38,3677.76,hold,0.0,0.0,46.95228143503996,-0.6617439143878718,-0.0004104074993136475,3679.8951577251833,3679.4945339990945,1.6788088905401728
2025-09-16 05:45:00,3677.88,3680.28,3674.68,3677.65,hold,0.0,0.0,47.886323268205885,-0.7482083008424314,-0.0010946089828556271,3679.396233786254,3679.326849090086,1.6788088905401728
2025-09-16 06:00:00,3677.7,3680.59,3677.04,3680.56,hold,0.0,0.0,53.77296587926476,-0.5924883019890528,-0.00012224905664481867,3679.65484850042,3679.43895371826,1.6788088905401728
2025-09-16 06:15:00,3680.59,3681.91,3680.28,3681.77,buy,0.6666666666666666,0.00032784866071104257,57.951926243003115,-0.4002745497726006,0.0010903375967978857,3680.1248821669933,3679.6508670166,1.679359285786526
2025-09-16 06:30:00,3681.77,3683.13,3680.76,3681.54,buy,0.0,0.0004347164561914656,53.75311277125611,-0.2862485116909941,0.0010577406767908748,3680.4393527965512,3679.8226063787274,1.6800893309039155
2025-09-16 06:45:00,3681.52,3682.03,3680.57,3681.11,hold,0.0,0.0,45.04909983633347,-0.23931756591942577,0.0001494337818157554,3680.588385508429,3679.9396421624797,1.6800893309039155
2025-09-16 07:00:00,3681.11,3682.58,3680.68,3682.46,hold,0.0,0.0,46.64282876440179,-0.12275982715033606,0.00018740985993148662,3681.00429983989,3680.168765602254,1.6800893309039155
2025-09-16 07:15:00,3682.47,3683.5,3681.52,3682.06,hold,0.0,0.0,40.61829111206512,-0.08007262989672492,0.00014124523976377645,3681.23889987547,3680.340696002049,1.6800893309039155
2025-09-16 07:30:00,3682.03,3682.92,3680.19,3682.83,hold,0.0,0.0,58.357102110667306,-0.011074621985283306,0.00046725036741634973,3681.592477680921,3680.5669963654996,1.6800893309039155
2025-09-16 07:45:00,3682.6,3685.33,3682.34,3684.35,hold,0.0,0.0,65.90016825574982,0.11868599189980689,0.0005132438641559656,3682.205260418494,3680.910905786818,1.6800893309039155
2025-09-16 08:00:00,3684.27,3684.51,3682.81,3684.14,buy,0.0,-0.00040712744446103115,68.91495601173048,0.1690540964554863,0.0005649011694539574,3682.6352025477177,3681.204459806198,1.6794053204281585
2025-09-16 08:15:00,3684.17,3684.5,3683.46,3684.25,hold,0.0,0.0,65.98202824133566,0.18705647892091104,0.0003855730511590494,3682.994046426003,3681.4813270965437,1.6794053204281585
2025-09-16 08:30:00,3684.29,3684.47,3681.56,3681.62,hold,0.0,0.0,49.810126582278656,0.008542200758440366,-0.0007409719489190891,3682.6887027757807,3681.4939337241312,1.6794053204281585
2025-09-16 08:45:00,3681.63,3683.15,3680.33,3682.73,hold,0.0,0.0,55.295566502462364,-0.045128306408367624,-0.0003827216120994015,3682.697879936719,3681.6063033855744,1.6794053204281585
2025-09-16 09:00:00,3682.76,3684.76,3681.78,3682.9,hold,0.0,0.0,69.52887537993826,-0.07762140731853906,-0.00036642464545022513,3682.7427955063376,3681.723912168704,1.6794053204281585
2025-09-16 09:15:00,3682.94,3686.92,3682.66,3685.29,hold,0.0,0.0,74.74093264248654,0.04671455034471661,0.0009968437807270636,3683.3088409493744,3682.0481019715494,1.6794053204281585
2025-09-16 09:30:00,3685.02,3689.84,3684.26,3689.84,hold,0.0,0.0,77.16627634660419,0.4005697092171199,0.0019306329815109713,3684.7602096272917,3682.7564563377728,1.6794053204281585
2025-09-16 09:45:00,3689.83,3694.2,3688.14,3693.43,hold,0.0,0.0,79.95889003083204,0.8175554480778915,0.0028591599011646984,3686.6868297101164,3683.726778488884,1.6794053204281585
2025-09-16 10:00:00,3693.05,3694.09,3689.79,3692.65,hold,0.0,0.0,77.76111944028051,0.971504564840695,0.001997129126880104,3688.0119786634245,3684.5379804444406,1.6794053204281585
2025-09-16 10:15:00,3692.71,3693.33,3690.45,3691.78,hold,0.0,0.0,76.0880195599026,0.9445593104874619,0.0005257680549834998,3688.849316738219,3685.1963458585824,1.6794053204281585
2025-09-16 10:30:00,3691.85,3692.49,3687.13,3688.23,hold,0.0,0.0,62.737306843267014,0.6324613028177155,-0.0014079053887577908,3688.7116907963928,3685.4721325987116,1.6794053204281585
2025-09-16 10:45:00,3688.16,3689.5,3686.25,3686.43,hold,0.0,0.0,59.08523908523879,0.26823517141487985,-0.001684427172897629,3688.204648397195,3685.5592114533742,1.6794053204281585
2025-09-16 11:00:00,3686.36,3696.08,3686.13,3695.93,buy,0.0,0.0006510363685191611,69.98169615619254,0.6109577165339206,0.0011241189886719294,3689.921393197819,3686.5020104121586,1.680498674369242
2025-09-16 11:15:00,3695.87,3697.16,3693.79,3694.61,buy,0.6666666666666666,-0.00012987258957822623,65.74585635359153,0.6869162953611658,0.001729827044408827,3690.963305820526,3687.2391003746898,1.680280423654619
2025-09-16 11:30:00,3694.43,3695.31,3691.74,3695.19,buy,0.0,0.00017316345277102767,66.76783004552388,0.7113784540422166,0.0023762827450948265,3691.902571193743,3687.9619094315362,1.6805713868144025
2025-09-16 11:45:00,3695.21,3696.03,3693.81,3694.34,hold,0.0,0.0,64.97476996141327,0.6094006727949681,-0.00043020295297790945,3692.4442220395786,3688.541735846851,1.6805713868144025
2025-09-16 12:00:00,3694.26,3695.71,3692.97,3694.99,hold,0.0,0.0,71.08167770419468,0.5278561788764522,0.0001028525338262476,3693.009950475229,3689.1279416789557,1.6805713868144025
2025-09-16 12:15:00,3694.95,3697.82,3694.19,3695.07,hold,0.0,0.0,70.11082138200847,0.4258144113319333,-3.247464947675471e-05,3693.4677392585118,3689.6681287990505,1.6805713868144025
2025-09-16 12:30:00,3695.08,3697.2,3694.73,3696.42,hold,0.0,0.0,71.21782799748951,0.3963524637202158,0.0005630234358504627,3694.1237972010645,3690.2819352718643,1.6805713868144025
2025-09-16 12:45:00,3696.43,3698.79,3696.14,3698.27,hold,0.0,0.0,70.72158365261865,0.44493204958419774,0.0008876884646509264,3695.0451756008283,3691.0081229744214,1.6805713868144025
2025-09-16 13:00:00,3698.23,3698.74,3696.04,3696.58,hold,0.0,0.0,61.84118060435697,0.312951314493354,0.00040865261009925824,3695.3862476895333,3691.514657249474,1.6805713868144025
2025-09-16 13:15:00,3696.58,3697.82,3696.13,3697.41,hold,0.0,0.0,57.74319066147882,0.2348247499559708,0.0002678267080038488,3695.8359704251925,3692.0505974995217,1.6805713868144025
2025-09-16 13:30:00,3697.4,3697.58,3693.87,3694.4,hold,0.0,0.0,53.132832080200565,-0.051046582360736004,-0.0010464352251187137,3695.516865886261,3692.2641795450195,1.6805713868144025
2025-09-16 13:45:00,3694.42,3695.76,3692.99,3693.14,hold,0.0,0.0,52.40112994350226,-0.34034520564954107,-0.0009305898966071036,3694.9886734670918,3692.3437995863815,1.6805713868144025
2025-09-16 14:00:00,3693.19,3694.8,3691.59,3692.73,hold,0.0,0.0,58.935663224781784,-0.5616057468323445,-0.0012657508904881931,3694.4867460299606,3692.378908714892,1.6805713868144025
2025-09-16 14:15:00,3692.72,3692.96,3690.54,3692.69,hold,0.0,0.0,63.36464560205047,-0.7037299443720171,-0.00046286271113038513,3694.0874691344143,3692.4071897408116,1.6805713868144025
2025-09-16 14:30:00,3692.72,3696.56,3692.22,3696.34,hold,0.0,0.0,51.16676152532819,-0.5517115071781089,0.0008664713495833976,3694.588031548989,3692.764717946193,1.6805713868144025
2025-09-16 14:45:00,3696.28,3699.48,3695.6,3697.13,buy,0.0,0.0006492909202075812,57.39436619718326,-0.40456027909214987,0.0011915303853788917,3695.1529134269917,3693.161561769266,1.6816625665566218
2025-09-16 15:00:00,3697.28,3697.48,3693.77,3694.28,hold,0.0,0.0,47.64370792335609,-0.499547855501167,0.0004305804169859595,3694.9589326654386,3693.26323797206,1.6816625665566218
2025-09-16 15:15:00,3694.3,3696.01,3691.38,3691.45,hold,0.0,0.0,43.21277595114999,-0.7389090139561438,-0.0013229302499230267,3694.179169850897,3693.098398156418,1.6816625665566218
2025-09-16 15:30:00,3691.22,3693.07,3686.51,3689.37,hold,0.0,0.0,37.63204225352151,-1.0066656582339628,-0.002098925382661765,3693.1104654395867,3692.7594528694717,1.6816625665566218
2025-09-16 15:45:00,3689.46,3690.63,3687.86,3689.23,sell,-0.6666666666666666,0.00013371750009708158,37.18173836698812,-1.1520831347035876,-0.0013669781391774105,3692.2481397863453,3692.438593517702,1.6818874342710286
2025-09-16 16:00:00,3688.91,3689.39,3685.53,3687.81,sell,0.0,0.0004336783786933977,31.15973741794275,-1.2922585456670044,-0.000986062387408726,3691.2618865004915,3692.0178122888196,1.682616832486668
2025-09-16 16:15:00,3687.91,3694.65,3685.25,3694.34,hold,0.0,0.0,42.86233200145332,-0.9115043588832301,0.0013471134638163296,3691.945911722605,3692.228920262564,1.682616832486668
2025-09-16 16:30:00,3694.32,3698.6,3692.06,3693.33,hold,0.0,0.0,43.94785847299821,-0.7033090383251837,0.0011113430173774752,3692.2534868953594,3692.329018420513,1.682616832486668
2025-09-16 16:45:00,3693.25,3698.37,3693.25,3695.7,buy,0.0,0.0006498200810650797,46.98837618879884,-0.39687752755962435,0.002139481155482459,3693.019378696391,3692.6354712913753,1.683710230693156
2025-09-16 17:00:00,3695.51,3699.46,3693.79,3699.4,buy,0.0,0.0006494033606624161,58.5969738651992,0.04084493497117592,0.0013696627814441253,3694.437294541638,3693.250428446705,1.6848036377753497
2025-09-16 17:15:00,3699.32,3703.06,3691.99,3692.71,hold,0.0,0.0,49.37699217618107,-0.1252467331825302,-0.0001678701876084432,3694.0534513101634,3693.2012985879132,1.6848036377753497
2025-09-16 17:30:00,3693.03,3695.84,3689.05,3689.62,hold,0.0,0.0,45.81876848615213,-0.4310615485447853,-0.0016451551803446929,3693.0682399079055,3692.8757259890126,1.6848036377753497
2025-09-16 17:45:00,3689.44,3690.97,3685.71,3686.32,sell,0.0,0.0006504734904949808,42.12608158220052,-0.8208400406704605,-0.0035357084932691185,3691.5686310394826,3692.2797508991025,1.6858995578784122
2025-09-16 18:00:00,3686.33,3687.86,3680.03,3684.36,sell,0.0,0.0006510557954816974,34.54592363261118,-1.155425976102412,-0.002261211955447373,3689.9667130307093,3691.559773544639,1.686997172556169
2025-09-16 18:15:00,3683.97,3688.7,3681.85,3682.06,sell,0.0,0.0006514021431130755,31.288800595977364,-1.4569432948236039,-0.002048991495059105,3688.209665690552,3690.6961577678535,1.6880960861297976
2025-09-16 18:30:00,3682.22,3682.82,3678.87,3680.31,sell,0.0,0.0006518090416777812,32.16747510850152,-1.6835074255769207,-0.0016303522211854604,3686.4541844259847,3689.7519616071395,1.689196402421958
2025-09-16 18:45:00,3680.31,3686.94,3680.18,3686.12,hold,0.0,0.0,43.67734282325046,-1.3649168916610965,0.0004776949049494217,3686.3799212202107,3689.421783279218,1.689196402421958
2025-09-16 19:00:00,3686.12,3687.77,3684.66,3687.24,hold,0.0,0.0,47.41442097596494,-1.0175289391781919,0.001406821181621165,3686.5710498379417,3689.2234393447434,1.689196402421958
2025-09-16 19:15:00,3687.2,3689.74,3686.63,3689.09,hold,0.0,0.0,49.836829836829985,-0.6213959242733836,0.002385668598569257,3687.1308165406217,3689.211308495221,1.689196402421958
2025-09-16 19:30:00,3689.11,3691.14,3686.27,3686.59,hold,0.0,0.0,48.61300591177833,-0.49166694641113273,0.00012750534437300232,3687.0106350871506,3688.9730077229287,1.689196402421958
2025-09-16 19:45:00,3686.67,3691.13,3686.67,3689.78,hold,0.0,0.0,44.38976377952773,-0.17147234970227854,0.0006888621299401265,3687.6260495122283,3689.046370657208,1.689196402421958
2025-09-16 20:00:00,3689.78,3690.92,3686.77,3688.26,hold,0.0,0.0,43.83961117861525,-0.04887309929998285,-0.0002249877341023998,3687.7669273983997,3688.974882415644,1.689196402421958
2025-09-16 20:15:00,3688.29,3689.2,3687.14,3688.35,hold,0.0,0.0,40.545407769488236,0.04630819122992236,0.0004774059496714944,3687.8964990876443,3688.9180749233124,1.689196402421958
2025-09-16 20:30:00,3688.47,3689.27,3686.35,3687.08,sell,-0.33333333333333326,0.00038589974740285747,33.09549945115238,0.03241730662999487,-0.0007317509445008419,3687.715054845946,3688.750977203011,1.6898482628869664
2025-09-16 20:45:00,3687.11,3689.14,3687.0,3687.7,hold,0.0,0.000130139493269353,41.751728679617656,0.07143177787792188,-0.00015183311371769204,3687.711709324625,3688.6554338209194,1.6900681788836007
2025-09-16 21:00:00,3687.71,3688.58,3686.49,3688.36,hold,0.0,0.0,47.74516821760959,0.14395099725478766,2.7112394431760833e-06,3687.8557739191533,3688.628576200836,1.6900681788836007
2025-09-16 21:15:00,3688.41,3689.15,3687.53,3688.87,hold,0.0,0.0,55.06958250496962,0.2237680233378997,0.0004854790240516049,3688.0811574926747,3688.650523818942,1.6900681788836007
2025-09-16 21:30:00,3688.88,3689.43,3688.41,3688.92,hold,0.0,0.0,59.81067125645417,0.27410889493947044,0.00033082951433138774,3688.2675669387468,3688.675021653584,1.6900681788836007
2025-09-16 21:45:00,3688.92,3690.87,3688.6,3690.65,hold,0.0,0.0,68.94574327304835,0.40992465788169485,0.0006208721491394176,3688.7969965079146,3688.854565139622,1.6900681788836007
2025-09-16 22:00:00,3690.66,3690.93,3689.05,3690.93,hold,0.0,0.0,75.04716981132071,0.49872482632419435,0.0005584365944042435,3689.270997283934,3689.0432410360204,1.6900681788836007
2025-09-16 22:15:00,3690.93,3691.06,3688.81,3688.81,hold,0.0,0.0,57.68132495716759,0.3991023914899545,-2.9819025622712658e-05,3689.1685534430603,3689.022037305473,1.6900681788836007
2025-09-16 22:30:00,3688.76,3689.46,3687.74,3689.27,hold,0.0,0.0,56.02373887240419,0.3503426294947817,-0.00037391787354534856,3689.191097122381,3689.0445793686113,1.6900681788836007
2025-09-16 22:45:00,3689.26,3690.72,3689.24,3689.66,hold,0.0,0.0,51.85185185185098,0.330752934569414,-0.00034408672069097257,3689.295297761852,3689.1005266987368,1.6900681788836007
2025-09-16 23:00:00,3689.66,3692.66,3689.57,3692.59,hold,0.0,0.0,68.96333754740868,0.49181641000003234,0.001024720709388749,3690.0274538147737,3689.417751544306,1.6900681788836007
2025-09-16 23:15:00,3692.59,3693.64,3692.44,3693.55,hold,0.0,0.0,63.87049300956611,0.6308248324440385,0.0011601211079699247,3690.8102418559356,3689.793410494824,1.6900681788836007
2025-09-16 23:30:00,3693.56,3693.77,3692.57,3692.79,hold,0.0,0.0,67.65393608729451,0.6375183645876439,0.0008483166470623082,3691.250188110172,3690.0658277225675,1.6900681788836007
2025-09-16 23:45:00,3692.75,3692.75,3689.27,3689.69,hold,0.0,0.0,54.2297979797984,0.41014223419723106,-0.000785356619608435,3690.903479641245,3690.031661565971,1.6900681788836007
2025-09-17 01:00:00,3689.32,3691.45,3689.32,3691.41,hold,0.0,0.0,63.29036218538961,0.3546415489762752,-0.0005793883932803112,3691.0160397209693,3690.156965059973,1.6900681788836007
2025-09-17 01:15:00,3691.44,3691.69,3690.73,3691.04,hold,0.0,0.0,60.41147132169623,0.27559128343084477,-0.0004738964306121307,3691.0213642274207,3690.237240963612,1.6900681788836007
2025-09-17 01:30:00,3691.05,3692.8,3690.99,3692.68,hold,0.0,0.0,62.6909518213861,0.3135699187055616,0.0008103661825247244,3691.3899499546606,3690.45930996692,1.6900681788836007
2025-09-17 01:45:00,3692.67,3692.85,3691.13,3691.89,hold,0.0,0.0,58.72832369942205,0.26711748661949236,0.00013003161393609908,3691.501072186959,3690.5893726972,1.6900681788836007
2025-09-17 02:00:00,3691.9,3694.9,3691.72,3694.18,hold,0.0,0.0,63.45957011258929,0.36613000023675835,0.000850708743335149,3692.096389478746,3690.915793361091,1.6900681788836007
2025-09-17 02:15:00,3694.25,3694.97,3693.57,3694.5,hold,0.0,0.0,60.61776061776057,0.4245714420706975,0.0004928669692472187,3692.630525150136,3691.2416303282644,1.6900681788836007
2025-09-17 02:30:00,3694.55,3694.76,3693.4,3693.4,hold,0.0,0.0,56.517150395779105,0.36293135833210266,0.00040900460197890176,3692.801519561217,3691.4378457529674,1.6900681788836007
2025-09-17 02:45:00,3693.41,3695.16,3692.62,3694.23,hold,0.0,0.0,65.34541336353374,0.35159867296438074,1.3534803393389083e-05,3693.118959658725,3691.6916779572434,1.6900681788836007
2025-09-17 03:00:00,3694.23,3695.31,3692.41,3695.01,hold,0.0,0.0,65.96218020022312,0.3683995206854507,0.0001380430369468666,3693.5391908456754,3691.9933435974945,1.6900681788836007
