time,open,high,low,close,tick_volume,spread,real_volume
2025-06-10 14:30:00,3340.45,3342.47,3336.09,3337.98,1062,8,0
2025-06-10 14:45:00,3337.94,3338.07,3332.31,3333.67,1068,15,0
2025-06-10 15:00:00,3333.68,3335.87,3329.16,3329.16,1202,17,0
2025-06-10 15:15:00,3329.01,3338.37,3328.23,3337.18,1254,17,0
2025-06-10 15:30:00,3337.26,3340.2,3335.44,3338.6,1202,6,0
2025-06-10 15:45:00,3338.47,3340.24,3337.0,3337.22,1097,6,0
2025-06-10 16:00:00,3337.04,3340.2,3335.54,3338.99,1297,15,0
2025-06-10 16:15:00,3339.09,3346.17,3338.18,3345.82,1355,5,0
2025-06-10 16:30:00,3346.08,3347.74,3342.55,3347.62,1430,5,0
2025-06-10 16:45:00,3347.56,3349.08,3343.52,3343.56,1425,7,0
2025-06-10 17:00:00,3343.68,3343.68,3333.74,3336.26,1403,5,0
2025-06-10 17:15:00,3336.43,3339.02,3331.24,3333.58,1403,6,0
2025-06-10 17:30:00,3333.11,3333.61,3329.07,3329.67,1308,17,0
2025-06-10 17:45:00,3329.66,3332.48,3325.47,3328.28,1406,5,0
2025-06-10 18:00:00,3328.16,3329.09,3324.61,3325.71,1281,10,0
2025-06-10 18:15:00,3325.79,3326.58,3323.54,3326.58,1226,16,0
2025-06-10 18:30:00,3326.68,3329.27,3323.31,3326.1,1376,15,0
2025-06-10 18:45:00,3326.15,3328.28,3324.43,3326.7,1104,13,0
2025-06-10 19:00:00,3326.57,3327.73,3321.34,3322.9,1160,10,0
2025-06-10 19:15:00,3322.89,3323.34,3320.73,3322.74,1057,5,0
2025-06-10 19:30:00,3322.84,3324.36,3321.32,3323.47,1054,16,0
2025-06-10 19:45:00,3323.44,3323.48,3320.03,3321.34,953,12,0
2025-06-10 20:00:00,3321.53,3324.46,3320.54,3322.41,973,5,0
2025-06-10 20:15:00,3322.4,3323.95,3320.38,3321.87,999,5,0
2025-06-10 20:30:00,3321.91,3325.04,3321.91,3323.86,821,23,0
2025-06-10 20:45:00,3323.87,3325.79,3322.98,3324.68,813,19,0
2025-06-10 21:00:00,3324.69,3325.33,3322.19,3322.69,983,19,0
2025-06-10 21:15:00,3322.71,3323.68,3321.22,3323.21,822,18,0
2025-06-10 21:30:00,3323.25,3323.82,3321.15,3323.81,704,18,0
2025-06-10 21:45:00,3323.83,3323.95,3319.51,3321.61,852,17,0
2025-06-10 22:00:00,3321.61,3326.08,3321.45,3326.08,890,16,0
2025-06-10 22:15:00,3326.1,3332.05,3326.1,3331.23,989,7,0
2025-06-10 22:30:00,3331.26,3334.5,3331.1,3333.48,948,13,0
2025-06-10 22:45:00,3333.6,3334.01,3327.91,3328.55,1048,7,0
2025-06-10 23:00:00,3328.8,3328.87,3326.01,3327.84,760,17,0
2025-06-10 23:15:00,3327.93,3328.71,3324.28,3324.81,649,17,0
2025-06-10 23:30:00,3324.91,3326.36,3322.76,3323.54,525,17,0
2025-06-10 23:45:00,3323.49,3323.87,3322.4,3322.4,487,17,0
2025-06-11 01:00:00,3322.21,3324.49,3320.87,3321.89,501,7,0
2025-06-11 01:15:00,3321.93,3323.64,3320.79,3322.05,502,17,0
2025-06-11 01:30:00,3322.02,3327.04,3321.16,3326.97,667,17,0
2025-06-11 01:45:00,3326.88,3327.41,3323.81,3324.47,520,17,0
2025-06-11 02:00:00,3324.48,3327.14,3323.39,3325.63,607,17,0
2025-06-11 02:15:00,3325.87,3326.14,3315.53,3321.96,1023,5,0
2025-06-11 02:30:00,3321.86,3326.3,3319.65,3325.42,804,16,0
2025-06-11 02:45:00,3325.43,3328.08,3324.34,3327.95,799,5,0
2025-06-11 03:00:00,3328.01,3330.35,3325.09,3328.33,1041,17,0
2025-06-11 03:15:00,3328.38,3333.81,3328.3,3331.01,999,16,0
2025-06-11 03:30:00,3331.4,3335.2,3330.4,3333.27,1038,17,0
2025-06-11 03:45:00,3333.29,3334.39,3331.29,3332.5,992,15,0
2025-06-11 04:00:00,3332.36,3334.63,3330.53,3334.04,1168,5,0
2025-06-11 04:15:00,3334.02,3337.4,3333.04,3335.77,1034,17,0
2025-06-11 04:30:00,3335.85,3336.51,3333.14,3334.45,1016,17,0
2025-06-11 04:45:00,3334.44,3334.51,3327.58,3328.68,1129,17,0
2025-06-11 05:00:00,3328.47,3332.45,3327.22,3332.29,940,16,0
2025-06-11 05:15:00,3332.44,3336.36,3332.21,3333.55,932,17,0
2025-06-11 05:30:00,3333.52,3337.07,3332.49,3337.01,961,16,0
2025-06-11 05:45:00,3336.97,3339.48,3335.94,3338.24,962,17,0
2025-06-11 06:00:00,3338.27,3339.78,3336.49,3336.8,879,17,0
2025-06-11 06:15:00,3336.83,3339.65,3336.63,3339.48,835,16,0
2025-06-11 06:30:00,3339.38,3341.57,3339.19,3341.06,812,10,0
2025-06-11 06:45:00,3341.06,3341.1,3338.61,3339.44,533,17,0
2025-06-11 07:00:00,3339.38,3342.92,3336.88,3342.75,842,13,0
2025-06-11 07:15:00,3342.72,3342.72,3339.43,3341.66,880,17,0
2025-06-11 07:30:00,3341.64,3341.66,3339.47,3340.73,598,17,0
2025-06-11 07:45:00,3340.74,3342.72,3340.66,3341.85,680,17,0
2025-06-11 08:00:00,3341.81,3343.13,3340.4,3340.41,823,8,0
2025-06-11 08:15:00,3340.35,3341.97,3338.95,3340.76,816,15,0
2025-06-11 08:30:00,3340.8,3342.58,3337.09,3338.48,951,10,0
2025-06-11 08:45:00,3338.53,3339.8,3335.59,3339.68,1069,16,0
2025-06-11 09:00:00,3339.69,3340.13,3337.15,3338.13,1103,12,0
2025-06-11 09:15:00,3338.16,3338.75,3332.52,3333.38,1155,8,0
2025-06-11 09:30:00,3333.57,3337.87,3333.29,3337.39,1094,8,0
2025-06-11 09:45:00,3337.47,3339.13,3336.15,3337.14,1030,17,0
2025-06-11 10:00:00,3337.25,3338.51,3335.23,3335.79,1096,5,0
2025-06-11 10:15:00,3336.42,3340.53,3336.36,3339.02,1021,16,0
2025-06-11 10:30:00,3339.03,3341.36,3336.12,3340.22,996,17,0
2025-06-11 10:45:00,3340.24,3348.54,3339.8,3345.72,1140,6,0
2025-06-11 11:00:00,3345.33,3345.74,3343.96,3345.06,959,17,0
2025-06-11 11:15:00,3345.07,3345.9,3343.46,3345.29,927,17,0
2025-06-11 11:30:00,3345.37,3346.69,3342.53,3346.18,950,17,0
2025-06-11 11:45:00,3346.28,3346.56,3344.49,3344.57,815,16,0
2025-06-11 12:00:00,3344.31,3344.63,3334.04,3341.92,1299,11,0
2025-06-11 12:15:00,3341.92,3342.09,3337.78,3338.83,1056,17,0
2025-06-11 12:30:00,3338.79,3339.76,3336.4,3336.49,994,16,0
2025-06-11 12:45:00,3336.44,3337.33,3331.38,3333.72,1123,12,0
2025-06-11 13:00:00,3333.88,3336.57,3332.64,3334.27,1002,15,0
2025-06-11 13:15:00,3334.24,3336.76,3331.38,3331.87,948,16,0
2025-06-11 13:30:00,3331.9,3333.67,3330.59,3331.22,974,6,0
2025-06-11 13:45:00,3331.23,3333.05,3328.5,3329.83,945,12,0
2025-06-11 14:00:00,3329.88,3331.12,3326.22,3330.05,1170,5,0
2025-06-11 14:15:00,3329.93,3332.1,3329.74,3331.74,964,17,0
2025-06-11 14:30:00,3331.68,3335.02,3330.04,3334.27,906,5,0
2025-06-11 14:45:00,3334.47,3335.21,3331.79,3333.16,918,16,0
2025-06-11 15:00:00,3333.24,3336.85,3327.25,3334.59,1390,5,0
2025-06-11 15:15:00,3334.73,3342.86,3333.7,3339.79,1311,5,0
2025-06-11 15:30:00,3339.9,3360.68,3339.57,3354.34,1659,5,0
2025-06-11 15:45:00,3354.35,3355.71,3332.57,3336.72,1592,7,0
2025-06-11 16:00:00,3336.91,3341.53,3331.8,3341.5,1493,13,0
2025-06-11 16:15:00,3341.51,3344.42,3337.45,3337.74,1457,13,0
2025-06-11 16:30:00,3337.75,3339.61,3332.94,3332.94,1564,10,0
2025-06-11 16:45:00,3332.69,3335.13,3327.73,3329.93,1528,16,0
2025-06-11 17:00:00,3329.24,3333.89,3328.65,3331.53,1463,15,0
2025-06-11 17:15:00,3331.86,3335.47,3331.36,3333.18,1358,16,0
2025-06-11 17:30:00,3333.22,3341.25,3332.46,3340.7,1293,5,0
2025-06-11 17:45:00,3340.61,3340.93,3337.2,3337.55,1275,5,0
2025-06-11 18:00:00,3337.56,3341.7,3336.65,3341.07,1251,17,0
2025-06-11 18:15:00,3341.07,3342.75,3338.55,3339.94,1193,16,0
2025-06-11 18:30:00,3339.95,3340.45,3335.27,3335.27,1065,15,0
2025-06-11 18:45:00,3335.32,3335.69,3329.61,3333.17,1264,11,0
2025-06-11 19:00:00,3333.22,3334.4,3329.65,3329.84,1085,15,0
2025-06-11 19:15:00,3329.78,3332.02,3329.17,3331.75,1032,17,0
2025-06-11 19:30:00,3331.76,3331.84,3328.16,3329.44,1033,17,0
2025-06-11 19:45:00,3329.46,3332.46,3329.02,3330.25,987,17,0
2025-06-11 20:00:00,3330.25,3331.32,3324.76,3327.13,1124,17,0
2025-06-11 20:15:00,3327.1,3328.39,3321.41,3323.83,1127,15,0
2025-06-11 20:30:00,3323.82,3325.39,3319.29,3322.26,1153,12,0
2025-06-11 20:45:00,3322.22,3325.91,3321.71,3324.28,1062,17,0
2025-06-11 21:00:00,3324.43,3342.11,3323.83,3342.05,1366,5,0
2025-06-11 21:15:00,3342.14,3345.76,3339.48,3345.68,1440,14,0
2025-06-11 21:30:00,3345.9,3347.3,3338.53,3340.46,1205,8,0
2025-06-11 21:45:00,3342.03,3344.66,3340.8,3343.85,1004,10,0
2025-06-11 22:00:00,3343.88,3345.46,3342.35,3344.37,1030,5,0
2025-06-11 22:15:00,3344.39,3346.29,3343.17,3344.84,1015,17,0
2025-06-11 22:30:00,3344.97,3349.28,3344.73,3348.33,1073,5,0
2025-06-11 22:45:00,3348.48,3348.7,3346.36,3346.81,1103,17,0
2025-06-11 23:00:00,3347.13,3348.96,3346.62,3348.2,617,17,0
2025-06-11 23:15:00,3348.21,3353.28,3347.07,3352.51,589,5,0
2025-06-11 23:30:00,3352.96,3355.17,3351.33,3352.06,680,9,0
2025-06-11 23:45:00,3352.09,3355.41,3351.79,3354.82,548,17,0
2025-06-12 01:00:00,3356.57,3361.59,3356.36,3361.02,930,8,0
