time,close,signal,position,strategy_returns,osc,heat_zone,wma,cumulative
2025-08-05 12:30:00,3363.79,hold,-0.33333333333333337,0.0005041820650717244,-122.49209251190433,-2.0,3372.890305028987,2.0729121007613562
2025-08-05 12:45:00,3359.69,hold,0.0,0.00031696317581252206,-166.5758655457992,-2.0,3372.0795797275655,2.0735691375639935
2025-08-05 13:00:00,3356.73,sell,0.0,0.0009524688289692853,-195.58109289671006,-2.0,3371.3643552759963,2.075544147532236
2025-08-05 13:15:00,3356.29,sell,-0.6666666666666667,0.00024627142089675885,-200.06708188174986,-2.0,3371.2490157122984,2.076055294738583
2025-08-05 13:30:00,3357.72,hold,0.0,0.0002542156602804407,-176.79058911385886,-2.0,3370.9315607244785,2.0765830605061137
2025-08-05 13:45:00,3353.19,sell,0.0,0.0009530276497146333,-221.73689235384185,-2.0,3369.83268419251,2.0785621015797053
2025-08-05 14:00:00,3353.27,sell,-0.6666666666666667,0.00014314727170241837,-220.18667105229173,-2.0,3369.785541635619,2.0788596420736103
2025-08-05 14:15:00,3352.15,hold,0.0,0.00025448403858211545,-231.49659264426293,-2.0,3369.4784459457937,2.0793886786709703
2025-08-05 14:30:00,3351.38,sell,-0.6666666666666667,0.0003122374197654452,-232.98822476908737,-2.0,3368.759989614875,2.080037941626688
2025-08-05 14:45:00,3351.38,hold,0.0,0.00025456299191061366,-232.28370314087488,-2.0,3368.6856004514016,2.0805674423083964
2025-08-05 15:00:00,3353.12,sell,0.0,-0.0005967690921351802,-200.424782880988,-2.0,3368.0885244846836,2.0793258239647243
2025-08-05 15:15:00,3360.75,sell,0.0,-0.0005964594169012741,-87.82961092713947,-2.0,3367.358212096547,2.0780855904962148
2025-08-05 15:30:00,3363.82,sell,0.0,-0.0005951052592427286,-44.389747472360426,-2.0,3367.1699166827493,2.0768489108321537
2025-08-05 15:45:00,3366.08,sell,0.0,-0.0005945621347158885,-13.38892053472633,-2.0,3367.0887480509273,2.075614095110247
2025-08-05 16:00:00,3369.05,buy,0.33333333333333337,0.0006902192857369137,29.266429012650832,2.0,3366.842725923866,2.0770467239884396
2025-08-05 16:15:00,3370.35,hold,0.0,0.0003168869030642784,46.22474720705708,2.0,3366.861557002525,2.077704912892324
2025-08-05 16:30:00,3376.88,buy,0.0,0.0009494562879225653,122.23415503724027,2.0,3367.5634349372167,2.0796776028863175
2025-08-05 16:45:00,3373.78,buy,0.0,-0.0005922626803439861,79.13960926033674,2.0,3367.726848706505,2.078445887454981
2025-08-05 17:00:00,3372.7,buy,0.0,0.0009484910100835911,64.77514659232706,2.0,3367.6933993695857,2.0804172746941774
2025-08-05 17:15:00,3379.85,buy,0.0,0.0009487947341891714,146.74896805459335,2.0,3368.3922808212014,2.0823911636493233
2025-08-05 17:30:00,3384.26,buy,0.0,0.0009467875793303899,196.13089155178557,2.0,3368.921583626193,2.0843627457383738
2025-08-05 17:45:00,3385.21,buy,0.6666666666666667,0.0003447331666794509,211.36464752291317,2.0,3368.7618144944145,2.085081294708221
2025-08-05 18:00:00,3386.27,hold,0.3333333333333334,0.00034076405964996516,222.96372387403574,2.0,3368.912942987578,2.085791815474906
2025-08-05 18:15:00,3384.81,hold,0.0,0.0003151846095354985,201.89515293864503,2.0,3369.0617742804798,2.086449224953839
2025-08-05 18:30:00,3386.66,buy,0.6666666666666667,0.0005219396854377946,221.11898790364296,2.0,3369.3691585028987,2.087538225605994
2025-08-05 18:45:00,3389.47,hold,0.0,0.0006302667899625717,250.22696449077463,2.0,3369.906255008253,2.0888539316223707
2025-08-05 19:00:00,3387.07,buy,0.0,-0.0005900627531738,214.66953416678112,2.0,3370.2847744539654,2.0876213767204996
2025-08-05 19:15:00,3382.47,buy,0.0,-0.0005904808580867829,149.135639297259,2.0,3370.7807485918806,2.0863886762586135
2025-08-05 19:30:00,3380.37,buy,0.0,-0.0005912838842620925,125.4949085482138,2.0,3370.9557484454385,2.085155028258035
2025-08-05 19:45:00,3382.06,buy,0.6666666666666667,0.0004910705041164461,147.07627426844576,2.0,3371.1209079487357,2.0861789863889224
2025-08-05 20:00:00,3381.09,hold,0.0,0.00025243784950557596,134.62003375834973,2.0,3371.202293140483,2.08670561692593
2025-08-05 20:15:00,3380.16,buy,0.0,-0.0005915252181988649,121.28295335361281,2.0,3371.275781100941,2.0854712779305613
2025-08-05 20:30:00,3381.78,buy,0.33333333333333337,0.0005542143961627061,142.23656094705737,2.0,3371.4760990518735,2.0866270761355743
2025-08-05 20:45:00,3380.03,hold,0.0,0.00018934014957872538,117.47500683462414,2.0,3371.616087585484,2.087022158418285
2025-08-05 21:00:00,3379.19,buy,1.0,-0.00024851850427365374,105.60163182658715,2.0,3371.683413603239,2.0865034947930887
2025-08-05 21:15:00,3379.65,hold,1.0,0.0001361272967781435,113.81058800135321,2.0,3371.640466058817,2.0867875248735532
2025-08-05 21:30:00,3379.77,hold,1.0,3.550663530238474e-05,115.47762277108366,2.0,3371.6782520171846,2.0868616196771526
2025-08-05 21:45:00,3380.01,hold,1.0,7.101074925230932e-05,119.12565356002555,2.0,3371.7226665331364,2.0870098092843516
2025-08-05 22:00:00,3380.1,hold,1.0,2.6627140156332274e-05,119.30172080137602,2.0,3371.8829746780843,2.087065380387051
2025-08-05 22:15:00,3379.64,hold,1.0,-0.00013609064820563344,112.04175094783398,2.0,3371.9281662822605,2.0867813503065866
2025-08-05 22:30:00,3379.57,hold,1.0,-2.0712265211608738e-05,110.22392502174193,2.0,3372.0120556851844,2.0867381283378204
2025-08-05 22:45:00,3378.92,hold,1.0,-0.0001923321606003281,101.86825032045768,2.0,3371.9482388163183,2.0863367814849902
2025-08-05 23:00:00,3379.7,hold,1.0,0.0002308429912516452,113.13411838397204,2.0,3371.9986211592477,2.0868183977083867
2025-08-05 23:15:00,3379.75,hold,1.0,1.4794212504165571e-05,114.64733979915789,2.0,3371.9990372981983,2.0868492705432202
2025-08-05 23:30:00,3379.7,hold,1.0,-1.4793993638684277e-05,114.03135433313635,2.0,3372.003795833348,2.0868183977083867
2025-08-05 23:45:00,3380.47,hold,1.0,0.00022783087256272871,125.62670955265354,2.0,3372.0651962507986,2.0872938393648166
2025-08-06 01:00:00,3379.88,hold,1.0,-0.00017453194378291847,114.45270167978772,2.0,3372.239252088559,2.086929539913786
2025-08-06 01:15:00,3379.07,hold,1.0,-0.00023965347882171084,98.72644809745658,2.0,3372.5061720982408,2.08642939998949
2025-08-06 01:30:00,3379.66,hold,1.0,0.0001746042550168081,105.9945082266842,2.0,3372.6203747361246,2.0867936994405203
2025-08-06 01:45:00,3379.63,hold,1.0,-8.87663256055049e-06,105.07518614220183,2.0,3372.656895422045,2.086775175739621
2025-08-06 02:00:00,3380.86,hold,1.0,0.00036394516559501433,120.52839761823725,2.0,3372.8795737369014,2.087534647476515
2025-08-06 02:15:00,3381.79,hold,0.6666666666666667,0.0003411748190224361,123.85742410555255,2.0,3373.610084139797,2.088246861732071
2025-08-06 02:30:00,3382.63,hold,0.3333333333333334,0.000319480678679091,126.3914887730883,2.0,3374.3020648047413,2.0889140162567066
2025-08-06 02:45:00,3383.2,hold,0.0,0.0003155790530458624,133.08468282618455,2.0,3374.4579333545134,2.089573233763851
2025-08-06 03:00:00,3382.93,buy,1.0,-7.98061007329931e-05,124.11856045988019,2.0,3374.777644711874,2.089406473071868
2025-08-06 03:15:00,3384.84,hold,0.6666666666666667,0.0005340412315397919,130.8024093104112,2.0,3376.2502057805855,2.0905223022779347
2025-08-06 03:30:00,3382.75,hold,0.3333333333333334,3.064284629914439e-05,96.90217661935101,2.0,3376.438470530252,2.090586361831528
2025-08-06 03:45:00,3383.44,hold,0.0,0.00018917001655238368,101.71461366875104,2.0,3376.8343478445104,2.0909818380882
2025-08-06 04:00:00,3377.97,buy,0.0,-0.000591114368808077,12.788252542609305,2.0,3377.1357967101403,2.0897458286787893
2025-08-06 04:15:00,3378.1,buy,0.0,-0.0005920715696113347,14.707448081681923,2.0,3377.137250448573,2.0885085495859146
2025-08-06 04:30:00,3379.17,buy,0.0,0.0009472780557117368,23.102873293191116,2.0,3377.655098392419,2.090486947904104
2025-08-06 04:45:00,3376.04,sell,0.0,0.0009469781040905956,-47.75642155513026,-2.0,3379.1972725418527,2.092466593270656
2025-08-06 05:00:00,3375.13,sell,-0.6666666666666667,0.0003376737242449401,-70.03828713053119,-2.0,3379.752386874041,2.0931731642580638
2025-08-06 05:15:00,3375.44,hold,0.0,0.00025276161814823394,-71.17387929856604,-2.0,3380.138757163533,2.093702238094126
2025-08-06 05:30:00,3376.21,sell,0.0,-0.0005925153461474652,-65.66201755567609,-2.0,3380.541001015955,2.092461687387792
2025-08-06 05:45:00,3376.31,sell,-0.6666666666666667,0.00013822204977384078,-66.7584499022516,-2.0,3380.7161244519984,2.0927509117312963
2025-08-06 06:00:00,3375.75,hold,0.0,0.0002527488910148254,-80.21531703216203,-2.0,3381.047098675536,2.093279852203407
2025-08-06 06:15:00,3377.03,sell,0.0,-0.0005924609346071244,-64.88182576994409,-2.0,3381.312070737165,2.092039665665776
2025-08-06 06:30:00,3375.17,sell,0.0,0.0009475781974100964,-92.44609859605087,-2.0,3381.280224886706,2.0940220368410785
2025-08-06 06:45:00,3374.57,sell,-0.6666666666666667,0.0002765292809942295,-103.51423001903855,-2.0,3381.3840312194634,2.0946010952493124
2025-08-06 07:00:00,3374.67,hold,0.0,0.0002528267711946846,-99.13937281299079,-2.0,3381.1437019053155,2.095130666481165
2025-08-06 07:15:00,3374.73,sell,-1.0,-1.7779516219285085e-05,-97.029179673384,-2.0,3381.0661024618516,2.095093416071499
2025-08-06 07:30:00,3374.76,hold,-1.0,-8.88960005696049e-06,-95.23256708132824,-2.0,3380.959925814696,2.095074791528948
2025-08-06 07:45:00,3372.42,hold,-0.33333333333333337,0.0006262279072781092,-123.98963018250998,-2.0,3380.490113059689,2.0963867858312386
2025-08-06 08:00:00,3372.09,hold,0.0,0.0003160802883442251,-125.37607245903027,-2.0,3380.2227696922,2.097049412370985
2025-08-06 08:15:00,3371.7,sell,-1.0,0.00011565527610479798,-123.25546780511444,-2.0,3379.6445544328462,2.0972919471997784
2025-08-06 08:30:00,3370.87,hold,0.0,-0.0005931039800242579,-128.260209935716,-2.0,3379.133420545528,2.0960480349986215
2025-08-06 08:45:00,3374.23,sell,0.0,-0.0005933186388083788,-65.79639641326605,-2.0,3378.4678143001856,2.0948044106316193
2025-08-06 09:00:00,3375.48,sell,0.0,-0.0005927278223476171,-43.75202972458306,-2.0,3378.303230974068,2.093562761775061
2025-08-06 09:15:00,3377.24,sell,0.0,-0.0005925083247419626,-13.798378937377029,-2.0,3378.1285052165354,2.0923223084103397
2025-08-06 09:30:00,3376.95,sell,-1.0,8.586893439610499e-05,-17.22215448605069,-2.0,3378.059227303983,2.092501973897376
2025-08-06 09:45:00,3375.16,hold,0.0,0.0009475192760952192,-42.58832179907515,-2.0,3377.9079262874416,2.094484659852911
2025-08-06 10:00:00,3372.11,sell,0.0,0.0009481032010333786,-82.14337884155164,-2.0,3377.4152301224817,2.096470447463433
2025-08-06 10:15:00,3370.27,sell,-0.33333333333333337,0.0005772844499932427,-104.87213431601978,-2.0,3377.0512419491424,2.097680707252624
2025-08-06 10:30:00,3374.52,hold,0.0,0.00018979214794298652,-35.29535099208876,-2.0,3376.8101035537707,2.098078830579752
2025-08-06 10:45:00,3373.6,sell,0.0,-0.000592676884416154,-48.174926146376,-2.0,3376.7291059779855,2.0968353477551847
2025-08-06 11:00:00,3369.22,sell,0.0,0.0009485416172634035,-105.7776826032955,-2.0,3376.143783992481,2.0988242833470796
2025-08-06 11:15:00,3366.71,sell,0.0,0.0009497747253072872,-136.95709141294753,-2.0,3375.726844027354,2.100817693604264
2025-08-06 11:30:00,3366.35,sell,-0.6666666666666667,0.0002297000137621982,-141.59670362690915,-2.0,3375.6632399876526,2.1013002514573964
2025-08-06 11:45:00,3365.13,hold,0.0,0.00025346208415134174,-156.42217202848627,-2.0,3375.4186683651737,2.1018328513985587
2025-08-06 12:00:00,3365.93,sell,0.0,-0.0005943306796468487,-142.26414626791458,-2.0,3375.2888468622345,2.100583667651483
2025-08-06 12:15:00,3364.51,sell,-0.6666666666666667,0.0004397001720177633,-159.21588512179332,-2.0,3375.001689965986,2.101507294651487
2025-08-06 12:30:00,3362.33,hold,0.0,0.0006338020497554056,-185.23537220639372,-2.0,3374.5042243675207,2.102839234282413
2025-08-06 12:45:00,3358.89,sell,0.0,0.0009517209792018684,-224.33063406262022,-2.0,3373.689091929111,2.1048405504975682
2025-08-06 13:00:00,3362.88,sell,0.0,-0.0005954348013778362,-154.60391828757588,-2.0,3373.0694804425793,2.103587255182451
2025-08-06 13:15:00,3363.72,sell,0.0,-0.000594728328099724,-139.42837548496468,-2.0,3372.876958559975,2.1023361922511645
2025-08-06 13:30:00,3361.17,sell,0.0,0.0009513276967166763,-171.9254687289159,-2.0,3372.4067047851845,2.1043362028986627
2025-08-06 13:45:00,3363.56,sell,0.0,-0.0005950308969793256,-129.4519211719157,-2.0,3372.047256307794,2.103084057840306
2025-08-06 14:00:00,3364.28,sell,-0.33333333333333337,0.0003250524246135749,-116.36228149230968,-2.0,3371.9111547825473,2.103767670412473
2025-08-06 14:15:00,3366.16,hold,0.0,0.00019027459001772653,-86.16265950110407,-2.0,3371.765484139163,2.1041679639434534
2025-08-06 14:30:00,3365.54,sell,-1.0,0.00018418613494308733,-93.04722882059203,-2.0,3371.5661107273368,2.104555522508003
2025-08-06 14:45:00,3365.13,hold,-0.6666666666666667,0.00023965498376523616,-96.98276336885827,-2.0,3371.4041059106216,2.105059889727583
2025-08-06 15:00:00,3360.65,hold,0.0,0.0006337587438901337,-154.48952014941025,-2.0,3370.66941782929,2.10639398983911
2025-08-06 15:15:00,3364.5,sell,0.0,-0.0005951229672831148,-89.07511941273556,-2.0,3370.29104073838,2.1051404263976097
2025-08-06 15:30:00,3364.08,sell,0.0,0.0009511071481646063,-94.16589118810342,-2.0,3370.2176386217493,2.107142640505047
2025-08-06 15:45:00,3367.59,sell,0.0,-0.0005945161827304939,-33.29975302485578,-2.0,3369.7738977026293,2.105889910105945
2025-08-06 16:00:00,3368.54,sell,0.0,-0.000593896525408378,-13.572988631220316,-2.0,3369.431935374912,2.1046392294054406
2025-08-06 16:15:00,3369.05,sell,-1.0,-0.00015140090365561854,-4.0020162358653195,-2.0,3369.3124402186995,2.1043205851242397
2025-08-06 16:30:00,3366.11,hold,-0.33333333333333337,0.0006867025426173332,-37.88499105723366,-2.0,3368.6024914466466,2.1057656274205265
2025-08-06 16:45:00,3371.64,hold,0.0,0.00018999329086192367,43.0397422185768,2.0,3368.785604296064,2.106165708761864
2025-08-06 17:00:00,3371.81,buy,0.6666666666666667,0.00019179588172724284,47.36077623237401,2.0,3368.660082133561,2.1065696626710397
2025-08-06 17:15:00,3376.31,hold,0.0,0.000632728681986574,113.03198997703592,2.0,3368.792920538567,2.107902549717214
2025-08-06 17:30:00,3377.23,buy,1.0,0.00027248682733516105,126.42662140345648,2.0,3368.8161819189786,2.108476925395318
2025-08-06 17:45:00,3379.32,hold,0.33333333333333337,0.0006011918986180487,153.99308175347002,2.0,3369.043425682264,2.1097445246412887
2025-08-06 18:00:00,3378.11,hold,0.0,0.00031592675633061127,135.78106444432282,2.0,3369.1052713681815,2.110411049385645
2025-08-06 18:15:00,3376.59,buy,0.0,-0.0005920470322162393,111.28630859718949,2.0,3369.2244043791866,2.1091615867870996
2025-08-06 18:30:00,3375.51,buy,0.0,-0.0005923135470992924,93.88465699118727,2.0,3369.259253422184,2.1079123018062242
2025-08-06 18:45:00,3377.39,buy,0.0,0.0009480048940752117,121.09546441951562,2.0,3369.3182607236527,2.109910612984618
2025-08-06 19:00:00,3375.69,buy,0.6666666666666667,-0.00017765197386146312,95.68925875980251,2.0,3369.31766950215,2.10953578319955
2025-08-06 19:15:00,3374.75,hold,0.0,0.00025266058504737793,81.47901388898885,2.0,3369.339223124674,2.1100687797447115
2025-08-06 19:30:00,3376.27,buy,0.6666666666666667,0.0004583055534978088,102.881160036883,2.0,3369.4478473967943,2.111035835984731
2025-08-06 19:45:00,3376.05,hold,0.0,0.0002528582364125235,99.86585919801448,2.0,3369.460151549101,2.1115696287832217
2025-08-06 20:00:00,3374.48,buy,0.0,-0.0005924082877919462,75.14584897832096,2.0,3369.5424668470305,2.1103187174348808
2025-08-06 20:15:00,3372.6,buy,0.0,-0.0005926839098172162,46.740397937194125,2.0,3369.5319135390046,2.109067965486471
2025-08-06 20:30:00,3375.56,buy,0.0,0.0009488228666310319,89.23396782052592,2.0,3369.7091964319116,2.1110690973994033
2025-08-06 20:45:00,3374.57,buy,1.0,-0.0002932846698028291,74.32516020108626,2.0,3369.7509795880424,2.1104499531962415
2025-08-06 21:00:00,3370.11,hold,0.0,-0.0005924942824301746,5.462168255400724,2.0,3369.7576846853585,2.109199523665618
2025-08-06 21:15:00,3369.73,buy,1.0,-0.00011275596345527994,1.979029556939644,2.0,3369.60278798008,2.1089616988412074
2025-08-06 21:30:00,3372.66,hold,0.33333333333333337,0.0006854702479769552,47.31354655825341,2.0,3369.6192056762475,2.1104073293398864
2025-08-06 21:45:00,3371.59,hold,0.0,0.0003165079675935225,32.54554066663275,2.0,3369.504123753135,2.1110752900744902
2025-08-06 22:00:00,3371.04,buy,1.0,-0.00016312778244098602,24.264713872010635,2.0,3369.4907950781276,2.1107309150438542
2025-08-06 22:15:00,3371.7,hold,1.0,0.00019578527694719128,36.06199312069132,2.0,3369.4015888684526,2.111144165080617
2025-08-06 22:30:00,3371.82,hold,1.0,3.5590355013992436e-05,39.50374127961422,2.0,3369.3171614637477,2.111219301450938
2025-08-06 22:45:00,3371.66,hold,1.0,-4.745211784740189e-05,37.244367226139424,2.0,3369.3022825771163,2.111119119623844
2025-08-06 23:00:00,3370.09,hold,1.0,-0.0004656460022658404,16.177168718420837,2.0,3369.069382425555,2.1101360854454843
2025-08-06 23:15:00,3368.78,hold,0.0,-0.00059319193614882,-3.8103063121305416,-2.0,3369.019081479861,2.108884369735421
2025-08-06 23:30:00,3367.6,sell,-0.6666666666666667,0.000391833245269883,-22.183192034174443,-2.0,3368.989754797749,2.1097107007419136
2025-08-06 23:45:00,3368.4,hold,0.0,0.0002533063403763866,-10.397820186886161,-2.0,3369.0512570695855,2.1102451038387717
2025-08-07 01:00:00,3371.78,buy,0.0,0.0009500059375370556,41.667025713132034,2.0,3369.1666441472726,2.1122498492170774
2025-08-07 01:15:00,3371.4,buy,1.0,-0.00011270011685227121,34.53586434719575,2.0,3369.232632761163,2.1120117984122495
2025-08-07 01:30:00,3371.95,hold,1.0,0.0001631369757371104,42.5626235520185,2.0,3369.2800466245817,2.1123563456297636
2025-08-07 01:45:00,3372.09,hold,1.0,4.1519002357714996e-05,43.5023894698283,2.0,3369.363444237589,2.112444048557858
2025-08-07 02:00:00,3370.36,hold,0.0,-0.0005931585097485601,12.69022180328523,2.0,3369.563041380532,2.1111910343940883
2025-08-07 02:15:00,3368.97,sell,-0.6666666666666667,0.00043318814607346825,-16.304819391830414,-2.0,3369.993779609613,2.1121055773242845
2025-08-07 02:30:00,3368.7,hold,-0.3333333333333334,0.0002640777640996719,-26.215432561409685,-2.0,3370.3463291648563,2.1126633374426866
2025-08-07 02:45:00,3370.12,hold,0.0,0.00018989069416917612,-4.638829644738471,-2.0,3370.4117359963575,2.113064512550379
2025-08-07 03:00:00,3369.9,sell,0.0,0.0009495210853025465,-12.845490908713813,-2.0,3370.7128755101944,2.1150709118596502
2025-08-07 03:15:00,3372.38,buy,0.33333333333333337,0.0006409685747351204,21.957560977645617,2.0,3370.985233769139,2.1164266058474883
2025-08-07 03:30:00,3371.55,hold,0.0,0.0003165276912272192,7.798815192806278,2.0,3371.0530594959146,2.117096513474689
2025-08-07 03:45:00,3372.4,buy,0.6666666666666667,0.0003262594355711015,18.99262650348055,2.0,3371.1872638198734,2.117787236188225
2025-08-07 04:00:00,3376.32,hold,0.0,0.0006327455720167911,75.208585142647,2.0,3371.4806283804114,2.1191272566843966
2025-08-07 04:15:00,3378.03,buy,0.6666666666666667,0.0004956086310933763,98.84442520543202,2.0,3371.6491969752888,2.1201775144431947
2025-08-07 04:30:00,3381.71,hold,0.0,0.0006318516412346022,138.94440381000166,2.0,3372.7148782417444,2.1215171520854046
2025-08-07 04:45:00,3382.28,buy,0.0,-0.0005914167684396356,139.95276017138826,2.0,3373.1931471875923,2.120262451267129
2025-08-07 05:00:00,3381.86,buy,0.6666666666666667,7.490016596298636e-05,131.59321946734033,2.0,3373.289202022873,2.120421259276614
2025-08-07 05:15:00,3378.96,hold,0.0,0.000252295295875316,79.60414552394732,2.0,3373.7620085055773,2.120956231585603
2025-08-07 05:30:00,3380.84,buy,0.33333333333333337,0.0005800601368468529,104.54761648652246,2.0,3373.9958948343265,2.122186513747543
2025-08-07 05:45:00,3379.56,hold,0.0,0.00018940739162346532,82.98849477408804,2.0,3374.118112443684,2.1225884715596504
2025-08-07 06:00:00,3377.88,buy,0.0,-0.0005917930144752571,51.60139734644709,2.0,3374.5034625646354,2.1213323385295757
2025-08-07 06:15:00,3378.12,buy,1.0,7.105048136701875e-05,51.73836606874341,2.0,3374.7351208766845,2.1214830602133676
2025-08-07 06:30:00,3377.47,hold,1.0,-0.00019241471587749803,41.35504883843216,2.0,3374.7663723271385,2.121074855653098
2025-08-07 06:45:00,3379.68,hold,0.33333333333333337,0.0006128368757657386,74.25192228871897,2.0,3374.821696724649,2.122374728540901
2025-08-07 07:00:00,3378.5,hold,0.0,0.00018946795031203723,55.78915569249671,2.0,3374.851668163489,2.122776850530512
2025-08-07 07:15:00,3377.82,buy,0.6666666666666667,2.367914755070985e-05,46.90810422397083,2.0,3374.7461119302034,2.1228271160767727
2025-08-07 07:30:00,3378.55,hold,0.0,0.000252577573873957,58.43135457541522,2.0,3374.727362352322,2.123363294599505
2025-08-07 07:45:00,3377.57,buy,1.0,-0.00029006526468455807,43.421870200062116,2.0,3374.72669251743,2.122747380663436
2025-08-07 08:00:00,3378.86,hold,0.6666666666666667,0.00041247957314250074,62.07746582030615,2.0,3374.7921257422613,2.1236229705969016
2025-08-07 08:15:00,3379.64,hold,0.0,0.0002525738359157519,74.22086300496913,2.0,3374.7757130803802,2.124159342196624
2025-08-07 08:30:00,3372.29,sell,0.0,0.0009468464096767165,-33.53014018992385,-2.0,3374.5046657595444,2.126170594843364
2025-08-07 08:45:00,3375.45,buy,0.0,0.0009489100878037827,13.722910398156312,2.0,3374.5413237650755,2.1281881395692026
2025-08-07 09:00:00,3378.43,buy,0.0,0.0009480217452487278,56.873535675550634,2.0,3374.6580902404617,2.1302057082034946
2025-08-07 09:15:00,3380.28,buy,0.6666666666666667,0.0005229253430341406,83.14105200813988,2.0,3374.7867875527704,2.13131964675419
2025-08-07 09:30:00,3385.15,hold,0.0,0.0006314570180033957,146.92340440167536,2.0,3375.4098598285955,2.1326654835027417
2025-08-07 09:45:00,3387.58,buy,0.33333333333333337,0.0006331575656420435,176.8344439058564,2.0,3375.832887891334,2.134015796788605
2025-08-07 10:00:00,3387.92,hold,0.0,0.0003151017433988468,180.8997804085281,2.0,3375.894506197563,2.134688228886614
2025-08-07 10:15:00,3392.13,buy,0.0,0.0009445323384258831,230.45258356771444,2.0,3376.733001986674,2.136704510951254
2025-08-07 10:30:00,3394.69,buy,0.0,0.0009433600716953118,253.84976713152028,2.0,3377.664042268722,2.138720192671897
2025-08-07 10:45:00,3396.17,buy,0.33333333333333337,0.0005380952801777428,269.8570831486485,2.0,3378.0331752986626,2.1398710279131943
2025-08-07 11:00:00,3381.52,hold,0.0,0.0001885297332009769,40.4399180809521,2.0,3378.7442040229234,2.140274457227171
2025-08-07 11:15:00,3374.52,sell,0.0,0.0009463199981073063,-57.706684904955814,-2.0,3378.5245553989794,2.1422998417474832
2025-08-07 11:30:00,3378.39,sell,-0.6666666666666667,-0.0006065060117192222,-2.422931484232371,-2.0,3378.5595712828554,2.1410005240145584
2025-08-07 11:45:00,3378.09,hold,0.0,0.00025287547068417545,-7.293716118602143,-2.0,3378.602441907061,2.1415419305298036
2025-08-07 12:00:00,3381.05,buy,0.33333333333333337,0.0006867786234232864,33.64699928548115,2.0,3378.6789296073516,2.143012695748856
2025-08-07 12:15:00,3376.78,hold,0.0,0.0001894561719788473,-25.98749940543015,-2.0,3378.6152112205123,2.1434187027306946
2025-08-07 12:30:00,3378.46,sell,0.0,0.0009476483513879548,-3.8840691975703856,-2.0,3378.7351940707863,2.1454499099306714
2025-08-07 12:45:00,3376.7,sell,-0.6666666666666667,0.000505161128640477,-29.929633391296495,-2.0,3378.8214423444083,2.1465337078286133
2025-08-07 13:00:00,3377.65,hold,0.0,0.0006314514108005459,-18.11690730447908,-2.0,3378.9322241144746,2.1478891395667525
2025-08-07 13:15:00,3374.5,sell,-0.33333333333333337,0.0007056187980795392,-61.75967130044267,-2.0,3378.8830838721924,2.149404730519822
2025-08-07 13:30:00,3377.3,hold,0.0,0.00031580142011949317,-24.79591850488731,-2.0,3379.059121642411,2.1500835155861315
2025-08-07 13:45:00,3372.89,sell,0.0,0.0009475024427796814,-83.62724168896929,-2.0,3378.848942733789,2.1521207249693295
2025-08-07 14:00:00,3380.08,buy,0.0,0.0009487412871453911,15.744402804472378,2.0,3378.9525590595745,2.1541625307560293
2025-08-07 14:15:00,3381.83,buy,0.33333333333333337,0.0005670477227363147,39.58467761792147,2.0,3379.0009622600023,2.155384043713499
2025-08-07 14:30:00,3379.09,hold,0.0,0.00018934463089631735,-0.4570244326761444,-2.0,3379.1228513732453,2.1557921541096956
2025-08-07 14:45:00,3378.2,sell,-0.33333333333333337,0.00048237839181557347,-14.334314964350948,-2.0,3379.2299922017633,2.1568320616620835
2025-08-07 15:00:00,3376.41,hold,0.0,0.0003156668412698703,-38.88096488728796,-2.0,3379.2125399490756,2.157512902026138
2025-08-07 15:15:00,3381.02,buy,0.0,0.0009477521983407874,22.715407575997308,2.0,3379.3774488781796,2.1595576896219817
2025-08-07 15:30:00,3385.04,buy,0.0,0.000946459944040502,75.34829450601426,2.0,3379.5643640899534,2.1616016244720537
2025-08-07 15:45:00,3380.81,buy,0.0,-0.0005908349679767447,14.736212109262656,2.0,3379.7361280149617,2.1603244746454804
2025-08-07 16:00:00,3384.6,buy,0.0,0.0009465187336761954,63.95065591449275,2.0,3379.919515444274,2.1623692622315516
2025-08-07 16:15:00,3386.46,buy,0.33333333333333337,0.0005771238354113505,87.1247817895735,2.0,3380.0533662958856,2.163617217073746
2025-08-07 16:30:00,3390.52,hold,0.0,0.00031515294766489574,136.31849910354725,2.0,3380.464738550625,2.164299087417325
2025-08-07 16:45:00,3384.85,buy,0.0,0.0009438080294467569,56.495336997272084,2.0,3380.667650202092,2.166341770274154
2025-08-07 17:00:00,3390.09,buy,0.0,0.0009453890128070131,121.7210726248336,2.0,3380.98282934621,2.168389805981756
2025-08-07 17:15:00,3382.1,buy,0.0,-0.0005899548389570778,14.081213465027115,2.0,3381.036643083975,2.1671105539229716
2025-08-07 17:30:00,3387.21,buy,0.0,0.0009461577126636759,78.45331328914938,2.0,3381.2360940062845,2.1691609822877607
2025-08-07 17:45:00,3387.7,buy,0.6666666666666667,0.0002538962745149806,84.1929079154895,2.0,3381.2994867544485,2.1697117241799866
2025-08-07 18:00:00,3389.28,hold,0.3333333333333334,0.00039164695697122627,103.76234157078297,2.0,3381.387006201394,2.1705614851742663
2025-08-07 18:15:00,3385.97,hold,0.0,0.00018894606475536633,58.49729096696783,2.0,3381.4992275432674,2.1709716042251994
2025-08-07 18:30:00,3386.07,buy,0.33333333333333337,0.0004036263365200516,59.19474155206871,2.0,3381.5416614660085,2.171847865540502
