time,close,signal,position,strategy_returns,rsi,volume_ratio,volatility,ema_fast,ema_slow,bb_upper,bb_lower,cumulative
2025-11-06 11:48:00,4010.75,hold,0.0,0.0,11.219512195121851,1.2241653418124006,0.5768930190814322,4011.56413251704,4012.060595910752,4013.236563899419,4011.123436100581,1.004652469291398
2025-11-06 11:49:00,4011.58,hold,0.0,0.0,36.933797909407176,1.2691131498470947,0.5941978719420713,4011.5694216780266,4011.9919393520727,4013.1197027551216,4011.0402972448783,1.004652469291398
2025-11-06 11:50:00,4011.33,hold,0.0,0.0,38.545454545452564,1.158357771260997,0.5502161190725867,4011.4896144520176,4011.8973765874907,4012.99972567783,4010.926940988836,1.004652469291398
2025-11-06 11:51:00,4011.53,buy,0.6666666666666666,9.97175500395097e-05,37.867647058827345,1.0241820768136558,0.523700508049963,4011.503076301345,4011.844894217849,4012.9588537242494,4010.8578129424172,1.004752650774277
2025-11-06 11:52:00,4011.36,hold,0.0,0.00010636538670886837,47.68518518518763,1.0872675250357653,0.5128580049515692,4011.455384200897,4011.775623615299,4012.728651594477,4010.8430150721897,1.0048595216785234
2025-11-06 11:53:00,4011.0,hold,0.0,0.0,56.90607734806477,1.0941828254847645,0.496933932472815,4011.303589467265,4011.6648202416845,4012.6270055575487,4010.7129944424514,1.0048595216785234
2025-11-06 11:54:00,4010.87,hold,0.0,0.0,18.01801801803316,0.9190672153635115,0.45465615813695237,4011.1590596448427,4011.5512744928724,4012.5454531109485,4010.571213555719,1.0048595216785234
2025-11-06 11:55:00,4011.15,hold,0.0,0.0,42.10526315790734,0.998650472334683,0.4148038357246499,4011.156039763229,4011.4939495653193,4012.3584941431177,4010.5598391902145,1.0048595216785234
2025-11-06 11:56:00,4010.65,hold,0.0,0.0,19.444444444451463,0.7806191117092867,0.3349228765596913,4010.9873598421527,4011.3733853417025,4012.1611868029445,4010.477146530389,1.0048595216785234
2025-11-06 11:57:00,4010.94,buy,1.0,7.230748133091325e-05,36.53846153846266,0.8653846153846154,0.3247631614281348,4010.971573228102,4011.3114731500305,4012.011885534361,4010.456447798972,1.0049321805396274
2025-11-06 11:58:00,4010.68,hold,1.0,-6.482270988850125e-05,39.04109589040904,0.9583333333333334,0.33414733928933765,4010.874382152068,4011.2212627000263,4011.7168017540284,4010.4998649126387,1.0048670381124307
2025-11-06 11:59:00,4011.01,hold,1.0,8.228031156831683e-05,54.21686746988744,0.912981455064194,0.29066207931914273,4010.919588101379,4011.1910823143085,4011.6467544934053,4010.494912173262,1.0049497188854113
2025-11-06 12:00:00,4010.42,hold,1.0,-0.00014709512068034059,31.472081218280323,0.7988165680473374,0.33328166252628394,4010.753058734253,4011.080927697979,4011.694069979464,4010.392596687203,1.0048018956852343
2025-11-06 12:01:00,4010.56,hold,1.0,3.4909061893628746e-05,47.204968944095874,0.9985096870342773,0.2872552096396693,4010.6887058228353,4011.006509455411,4011.5763121509144,4010.3403545157526,1.0048369723768016
2025-11-06 12:02:00,4010.34,buy,1.0,-5.485518231862496e-05,30.519480519488766,1.1326378539493294,0.2722662094318876,4010.572470548557,4010.9112938189237,4011.531400888187,4010.22026577848,1.0047818518614813
2025-11-06 12:03:00,4008.41,hold,0.0,-0.00024933614252053906,14.641744548292309,1.2555391432791727,0.7797157601177741,4009.8516470323716,4010.5539661305056,4011.978082309664,4009.2535843570026,1.0045313234304636
2025-11-06 12:04:00,4008.52,hold,0.0,0.0,8.361204013377261,1.1078717201166182,0.9841499433624589,4009.4077646882474,4010.2633995404335,4012.049025915188,4008.709307418146,1.0045313234304636
2025-11-06 12:05:00,4008.74,hold,0.0,0.0,17.938931297703036,1.0395314787701317,1.0377866404132279,4009.185176458832,4010.045771034657,4012.0186567037667,4008.3630099629004,1.0045313234304636
2025-11-06 12:06:00,4008.8,hold,0.0,0.0,15.354330708671782,0.8223201174743026,1.0784845334068134,4009.0567843058875,4009.8678037439918,4011.9339724151228,4008.102694251544,1.0045313234304636
2025-11-06 12:07:00,4008.1,hold,0.0,0.0,12.913907284775235,0.8849557522123894,1.1299242845419433,4008.737856203925,4009.6152603519927,4011.800843304731,4007.7274900286034,1.0045313234304636
2025-11-06 12:08:00,4007.98,hold,0.0,0.0,32.23140495869167,0.9911242603550297,1.1543521511209986,4008.485237469283,4009.3816517302794,4011.704893801555,4007.378439531778,1.0045313234304636
2025-11-06 12:09:00,4006.45,hold,0.0,0.0,10.646387832704946,1.1560693641618496,1.2910960029362086,4007.806824979522,4008.9628443402394,4011.7020929744635,4006.6329070255365,1.0045313234304636
2025-11-06 12:10:00,4006.18,hold,0.0,0.0,2.2388059701635683,1.0644257703081232,1.4030110476790212,4007.264549986348,4008.5652951487764,4011.600018752598,4005.984981247402,1.0045313234304636
2025-11-06 12:11:00,4006.51,hold,0.0,0.0,11.186440677976293,1.0138888888888888,1.293015854469591,4007.013033324232,4008.271681556095,4011.150862514758,4005.684137485241,1.0045313234304636
2025-11-06 12:12:00,4007.08,buy,0.33333333333333326,0.0002138186767701652,31.914893617022656,1.153846153846154,1.0205994969836896,4007.0353555494876,4008.1014413337957,4010.697141735986,4005.581191597347,1.0047461109888136
2025-11-06 12:13:00,4007.87,hold,0.0,0.00013311668592697957,48.42406876790659,1.1187845303867403,0.9913744667094492,4007.3135703663247,4008.06837828611,4010.073888350471,4005.75611164953,1.0048798594613066
2025-11-06 12:14:00,4008.62,hold,0.0,0.0,90.0369003690045,0.8860759493670887,1.001876572526136,4007.749046910883,4008.147181388094,4009.504429988062,4006.0389033452702,1.0048798594613066
2025-11-06 12:15:00,4009.12,hold,0.0,0.0,100.0,0.9859154929577465,1.0543607857733897,4008.206031273922,4008.2861554755086,4009.6762496945266,4005.9854169721402,1.0048798594613066
2025-11-06 12:16:00,4008.22,hold,0.0,0.0,74.35897435897004,0.8786610878661087,0.999900550565475,4008.210687515948,4008.276704693293,4009.6246425593667,4005.9870241073,1.0048798594613066
2025-11-06 12:17:00,4008.81,hold,0.0,0.0,74.50424929178357,0.7203389830508475,1.0616255878598688,4008.4104583439653,4008.3528897371084,4009.641396602222,4005.981936731111,1.0048798594613066
2025-11-06 12:18:00,4008.28,sell,-1.0,0.00013220881009567975,56.26911314985185,0.9845288326300985,1.0750731240860543,4008.3669722293102,4008.3424769175213,4009.534166332946,4006.002500333721,1.0050127134318152
2025-11-06 12:19:00,4007.79,sell,-0.33333333333333326,0.00020704937299623763,36.21262458471982,0.8284883720930233,0.9792604919125637,4008.1746481528735,4008.26355164359,4009.4985025110695,4005.98649748893,1.0052208006839845
2025-11-06 12:20:00,4007.14,hold,0.0,0.00013304031204604432,18.670886075952154,0.9867452135493372,0.833829185757318,4007.8297654352486,4008.1030442659344,4009.4491634972665,4005.895836502734,1.0053545355729827
2025-11-06 12:21:00,4006.65,hold,0.0,0.0,21.45454545455074,1.0222222222222221,0.8078476203390275,4007.436510290166,4007.8954665136584,4009.4279307263496,4005.9504026069835,1.0053545355729827
2025-11-06 12:22:00,4006.97,hold,0.0,0.0,12.903225806442151,0.9908536585365855,0.8217603056303578,4007.2810068601107,4007.763257011707,4009.3328050348423,4006.177194965157,1.0053545355729827
2025-11-06 12:23:00,4005.99,hold,0.0,0.0,10.921501706475311,1.0852713178294573,1.0299994605818468,4006.850671240074,4007.509934581463,4009.4274330209582,4005.995900312375,1.0053545355729827
2025-11-06 12:24:00,4005.85,hold,0.0,0.0,12.403100775185052,0.9767441860465116,1.1393838490455719,4006.5171141600495,4007.272801069825,4009.5610968304622,4005.657236502871,1.0053545355729827
2025-11-06 12:25:00,4005.6,hold,0.0,0.0,14.67889908255961,1.015625,1.1206942292464943,4006.211409440033,4007.0338294884214,4009.622843286788,4005.2171567132114,1.0053545355729827
2025-11-06 12:26:00,4005.4,hold,0.0,0.0,16.931216931206748,1.1773700305810397,1.169670418878782,4005.9409396266888,4006.80042527579,4009.470230720863,4004.83310261247,1.0053545355729827
2025-11-06 12:27:00,4005.6,hold,0.0,0.0,11.299435028241334,1.0930576070901032,0.9994893140001285,4005.827293084459,4006.6289359506773,4009.0123090234006,4004.7043576432657,1.0053545355729827
2025-11-06 12:28:00,4005.95,buy,1.0,8.737767126021367e-05,48.24561403508842,1.047197640117994,0.7963695400730625,4005.8681953896394,4006.5319451005807,4008.7210009902847,4004.6173323430485,1.005442381111092
2025-11-06 12:29:00,4006.24,hold,1.0,7.239231642919286e-05,65.11627906976827,1.1789772727272727,0.5993042261384632,4005.9921302597595,4006.49023865764,4008.1139765740927,4004.796023425907,1.0055151674140967
2025-11-06 12:30:00,4005.09,sell,0.0,-0.00024965048931495907,38.356164383562486,1.0909090909090908,0.568686595900025,4005.691420173173,4006.2902045636915,4007.627989196856,4004.750344136478,1.0052641400605382
2025-11-06 12:31:00,4004.53,buy,1.0,-0.00013982207640772515,32.9411764705855,1.089655172413793,0.6599461256805919,4005.3042801154484,4006.0387467688784,4007.283283192134,4004.551716807866,1.0051235819411368
2025-11-06 12:32:00,4005.33,hold,1.0,0.0001997737562209334,45.71428571428489,0.9465020576131686,0.49966210796324745,4005.3128534102993,4005.937497230467,4006.9693364243694,4004.5639969089634,1.0053243792545674
2025-11-06 12:33:00,4005.6,hold,0.6666666666666666,0.00011152205844029642,44.299674267101075,0.9478021978021979,0.4768985449068828,4005.4085689401995,4005.8892833404,4006.773565007267,4004.5847683260668,1.005436495098742
2025-11-06 12:34:00,4005.29,buy,0.0,0.00010653110583454676,34.62783171520951,1.0377358490566038,0.466477342454296,4005.369045960133,4005.8036714346285,4006.3651528544747,4004.713180478859,1.0055436053604112
2025-11-06 12:35:00,4005.76,hold,0.0,0.0,63.90041493776168,0.9733333333333334,0.47437561292117764,4005.499363973422,4005.797432658253,4006.317152660578,4004.722847339422,1.0055436053604112
2025-11-06 12:36:00,4005.88,hold,0.0,0.0,84.26395939086412,1.0026737967914439,0.4895360614578647,4005.6262426489484,4005.8092279927882,4006.3234540338044,4004.7215459661966,1.0055436053604112
2025-11-06 12:37:00,4006.11,hold,0.0,0.0,77.85714285714819,1.0013351134846462,0.5233821632431085,4005.787495099299,4005.85219542239,4006.4223436781426,4004.7076563218584,1.0055436053604112
2025-11-06 12:38:00,4004.83,buy,0.0,-0.0002496187074244092,34.0248962655626,1.1372549019607843,0.5538792486945544,4005.4683300661995,4005.7061675049054,4006.4546046806245,4004.5803953193754,1.0052926028653821
2025-11-06 12:39:00,4005.71,sell,0.0,-0.00024969848907444264,57.04697986577191,1.0498687664041995,0.49367218083920056,4005.5488867107997,4005.706715004205,4006.4683556718323,4004.584977661502,1.005041582821369
2025-11-06 12:40:00,4005.82,sell,-1.0,-2.746079970838977e-05,51.14503816793774,0.9403973509933775,0.49457501388230257,4005.6392578071996,4005.7228985750326,4006.4426135370954,4004.5890531295713,1.0050139835757645
2025-11-06 12:41:00,4006.61,buy,-1.0,-0.00019721305500497444,61.09422492401102,0.9504685408299866,0.48513915520390694,4005.962838538133,4005.8496273500277,4006.5731785010294,4004.520154832304,1.0048157816977408
2025-11-06 12:42:00,4008.32,hold,0.0,-0.0002496436337128749,73.16561844863557,0.9840425531914894,0.9420786708835692,4006.748559025422,4006.202537728595,4007.548369283559,4004.083297383108,1.0045649358347857
2025-11-06 12:43:00,4008.36,hold,0.0,0.0,100.0,0.9775429326287979,1.1866896064823211,4007.285706016948,4006.51074662451,4008.1502328087304,4004.119767191269,1.0045649358347857
2025-11-06 12:44:00,4007.77,hold,0.0,0.0,81.79012345678696,1.0878112712975099,1.2180863862447213,4007.447137344632,4006.6906399638656,4008.4623726243435,4004.2142940423228,1.0045649358347857
2025-11-06 12:45:00,4007.59,hold,0.0,0.0,76.73716012084608,1.0039113428943938,1.2291370052551662,4007.494758229755,4006.8191199690277,4008.675624346479,4004.3327089868535,1.0045649358347857
2025-11-06 12:46:00,4007.46,hold,0.0,0.0,66.03773584905433,0.8222811671087532,1.2134688568628913,4007.48317215317,4006.910674259166,4008.790832161305,4004.579167838695,1.0045649358347857
2025-11-06 12:47:00,4006.2,hold,0.0,0.0,1.8181818181799372,0.8736559139784945,1.2076243896908359,4007.0554481021136,4006.8091493649995,4008.7825017138234,4004.66083161951,1.0045649358347857
2025-11-06 12:48:00,4006.45,hold,0.0,0.0,10.37344398340116,0.8240223463687152,0.9937186053283733,4006.853632068076,4006.757842312857,4008.782161382992,4004.756171950341,1.0045649358347857
2025-11-06 12:49:00,4006.25,hold,0.0,0.0,12.376237623762492,0.8751793400286944,0.9264753998761288,4006.6524213787175,4006.68529341102,4008.7816022993125,4004.780064367353,1.0045649358347857
2025-11-06 12:50:00,4006.33,hold,0.0,0.0,17.187499999995566,0.8076358296622614,0.8609452169421323,4006.5449475858113,4006.634537209446,4008.604876941516,4005.2067897251513,1.0045649358347857
2025-11-06 12:51:00,4006.72,hold,0.0,0.0,33.02752293577312,0.9226190476190476,0.8541825201247366,4006.6032983905407,4006.6467461795255,4008.555463858286,4005.4245361417143,1.0045649358347857
2025-11-06 12:52:00,4007.06,hold,0.0,0.0,84.12698412699558,0.9531013615733738,0.7479223072532131,4006.7555322603603,4006.7057824395933,4008.5114927040295,4005.675173962636,1.0045649358347857
2025-11-06 12:53:00,4008.29,hold,0.0,0.0,91.07142857143582,1.119515885022693,0.7341783010188643,4007.267021506907,4006.9320992339376,4008.748220188025,4005.7184464786415,1.0045649358347857
2025-11-06 12:54:00,4008.48,hold,0.0,0.0,100.0,0.9546165884194053,0.8420352327797015,4007.6713476712716,4007.1532279148037,4008.7972205855117,4005.696112747821,1.0045649358347857
2025-11-06 12:55:00,4009.18,hold,0.0,0.0,100.0,1.0223642172523961,1.0681635330051489,4008.1742317808475,4007.442766784118,4009.082361361613,4005.547638638388,1.0045649358347857
2025-11-06 12:56:00,4008.85,hold,0.0,0.0,88.17204301075515,1.0618066561014263,1.1838585688415948,4008.3994878538983,4007.6438001006723,4009.3357960677536,4005.474203932247,1.0045649358347857
2025-11-06 12:57:00,4008.44,sell,-0.6666666666666666,0.00013470197188715773,74.1258741258788,1.0866141732283465,1.1469113110715652,4008.4129919025986,4007.7575429434332,4009.4797502479555,4005.4719164187113,1.0047002527125313
2025-11-06 12:58:00,4008.46,sell,0.0,0.0001064311876640146,55.151515151518495,1.0559006211180124,1.0970485656813949,4008.428661268399,4007.857893951514,4009.627101802976,4005.491231530357,1.0048071841536736
2025-11-06 12:59:00,4008.36,sell,-1.0,2.4947236594630162e-05,46.1538461538484,0.9752321981424149,0.9587149964156781,4008.405774178933,4007.9296233870123,4009.69022141656,4005.788111916773,1.0048322513162289
2025-11-06 13:00:00,4008.42,hold,-1.0,-1.4968715384755527e-05,8.69565217390874,0.78003120124805,0.7565888358774698,4008.410516119289,4007.999677188868,4009.7359183929484,4006.070748273719,1.0048172102682495
2025-11-06 13:01:00,4008.82,sell,-1.0,-9.97899421717463e-05,48.48484848486101,1.0232558139534884,0.5573389153596945,4008.547010746193,4008.1168661618867,4009.741878174957,4006.4931218250435,1.0047169396169437
2025-11-06 13:02:00,4010.06,hold,0.0,-0.0002494723659460242,94.50549450549863,1.0599078341013826,0.5415656315174795,4009.051340497462,4008.394456710189,4009.999128499893,4006.857538166774,1.0044662905049113
2025-11-06 13:03:00,4009.79,hold,0.0,0.0,82.12560386473706,1.1093990755007703,0.6079692973944981,4009.2975603316413,4008.593820037305,4010.0707394529486,4007.2975938803843,1.0044662905049113
2025-11-06 13:04:00,4009.73,hold,0.0,0.0,83.74384236453356,1.1711711711711712,0.6427276941261536,4009.441706887761,4008.756131460547,4010.043671344371,4007.7696619889634,1.0044662905049113
2025-11-06 13:05:00,4009.0,sell,-0.6666666666666666,0.00018787632417480968,60.740740740740115,1.0814814814814815,0.6399835066599058,4009.294471258507,4008.790969823326,4010.047943771671,4007.8837228949965,1.0046550059393289
2025-11-06 13:06:00,4008.79,sell,0.0,0.00010640782962116773,49.402390438242975,1.0192023633677991,0.6417519423136633,4009.126314172338,4008.7908312771365,4010.044371753934,4007.938961579399,1.0047619090980289
2025-11-06 13:07:00,4008.41,hold,0.0,0.0,0.0,1.0980966325036603,0.6446566699647466,4008.8875427815583,4008.736426808974,4010.0150858590273,4007.8399141409723,1.0047619090980289
2025-11-06 13:08:00,4008.22,hold,0.0,0.0,0.0,0.7796101949025487,0.6702901526925892,4008.6650285210385,4008.6626515505495,4010.02337640362,4007.72662359638,1.0047619090980289
2025-11-06 13:09:00,4008.37,hold,0.0,0.0,9.03614457831705,0.8761329305135951,0.6693022900479064,4008.5666856806924,4008.6208441861854,4010.025898780241,4007.712434553093,1.0047619090980289
2025-11-06 13:10:00,4008.86,buy,0.6666666666666666,0.00014802359396302986,45.07042253521758,0.9867452135493372,0.6437606524832884,4008.6644571204615,4008.655009302445,4010.035996641865,4007.7690033581343,1.0049106375668908
2025-11-06 13:11:00,4009.16,hold,0.0,0.00010644393273746808,62.251655629133694,0.8507462686567164,0.6418800510282509,4008.8296380803076,4008.7271508306667,4010.065501096746,4007.8728322365882,1.005017604207203
2025-11-06 13:12:00,4009.17,hold,0.0,0.0,83.33333333333333,0.8801213960546281,0.5378558252884301,4008.9430920535383,4008.7904149977144,4010.0857977611686,4007.977535572164,1.005017604207203
2025-11-06 13:13:00,4009.54,hold,0.0,0.0,100.0,0.9969325153374232,0.49887094737010934,4009.1420613690257,4008.8974985694695,4010.1693414366478,4008.0139918966856,1.005017604207203
2025-11-06 13:14:00,4009.91,hold,0.0,0.0,100.0,0.9320695102685624,0.5332093605047983,4009.398040912684,4009.0421416309737,4010.1193072606766,4008.0390260726563,1.005017604207203
2025-11-06 13:15:00,4010.18,hold,0.0,0.0,100.0,1.0685805422647527,0.6621924862128333,4009.658693941789,4009.204692826549,4010.245805186681,4007.9775281466514,1.005017604207203
2025-11-06 13:16:00,4010.13,hold,0.0,0.0,95.32710280376254,1.1004784688995215,0.7330491873122711,4009.8157959611926,4009.336879565614,4010.3595665896787,4007.9304334103213,1.005017604207203
2025-11-06 13:17:00,4009.96,hold,0.0,0.0,82.1138211382213,1.2380952380952381,0.7121953539097089,4009.863863974128,4009.425896770526,4010.5064064718977,4007.943593528102,1.005017604207203
2025-11-06 13:18:00,4009.35,sell,-0.6666666666666666,0.00016791522442453325,43.53741496598366,1.0939907550077042,0.5925847336670318,4009.692575982752,4009.415054374736,4010.5299082971846,4008.0134250361493,1.005186361963764
2025-11-06 13:19:00,4008.62,hold,-0.33333333333333326,0.00016044308549913373,14.754098360655334,0.7366771159874609,0.5446874740188815,4009.3350506551674,4009.301475178345,4010.5092006829013,4008.0691326504325,1.005347637165179
2025-11-06 13:20:00,4008.39,sell,0.0,7.980129477601075e-05,0.0,1.0641627543035994,0.6199722215261898,4009.0200337701117,4009.171264438581,4010.481982483399,4008.1246841832676,1.0054278652083248
2025-11-06 13:21:00,4009.0,hold,0.0,0.0,25.957446808512046,1.0736196319018405,0.630013227301756,4009.013355846741,4009.1467980902125,4010.4282098364365,4008.2834568302305,1.0054278652083248
2025-11-06 13:22:00,4007.81,hold,0.0,0.0,18.100890207717057,0.9863429438543246,0.8117532465235429,4008.6122372311606,4008.955826934468,4010.592856575466,4007.9438100912007,1.0054278652083248
2025-11-06 13:23:00,4007.71,hold,0.0,0.0,21.32867132867483,1.0136157337367626,0.9443304505880026,4008.3114914874404,4008.7778516581157,4010.70138969447,4007.593610305529,1.0054278652083248
2025-11-06 13:24:00,4007.3,hold,0.0,0.0,24.015748031501417,1.198830409356725,1.05197433424351,4007.9743276582935,4008.5667299926704,4010.817577448325,4007.1657558850084,1.0054278652083248
2025-11-06 13:25:00,4007.31,hold,0.0,0.0,26.724137931033127,0.9927007299270073,1.0387043210524534,4007.752885105529,4008.3871971365747,4010.79487899322,4006.8167876734465,1.0054278652083248
2025-11-06 13:26:00,4009.78,hold,0.0,0.0,59.33014354067262,0.9941520467836257,0.9843221017056674,4008.4285900703526,4008.5861689742064,4010.7638338036018,4006.8261661963984,1.0054278652083248
2025-11-06 13:27:00,4010.1,hold,0.0,0.0,84.59214501511052,1.2301013024602028,1.0077483150931024,4008.9857267135685,4008.8024305493195,4010.740963168576,4006.835703498092,1.0054278652083248
2025-11-06 13:28:00,4009.81,hold,0.0,0.0,80.0000000000026,0.935672514619883,1.0582170539354594,4009.260484475712,4008.946369042274,4010.655735015444,4006.8675983178896,1.0054278652083248
2025-11-06 13:29:00,4009.47,hold,0.0,0.0,81.63265306122044,0.9773371104815864,1.0950169962740408,4009.330322983808,4009.0211734648065,4010.539189059313,4006.902477607354,1.0054278652083248
2025-11-06 13:30:00,4010.44,hold,0.0,0.0,85.64920273348378,0.9374999999999999,1.221747837192854,4009.7002153225385,4009.2238629698336,4010.819451063102,4006.803882270231,1.0054278652083248
2025-11-06 13:31:00,4011.55,hold,0.0,0.0,79.20792079207698,1.0829817158931083,1.4882487844285668,4010.3168102150253,4009.5561682598573,4011.509055203898,4006.602611462769,1.0054278652083248
2025-11-06 13:32:00,4011.78,hold,0.0,0.0,78.57142857142857,1.0277777777777777,1.6211741286690486,4010.80454014335,4009.8738585084493,4012.1296561870176,4006.5470104796486,1.0054278652083248
2025-11-06 13:33:00,4011.76,hold,0.0,0.0,86.51685393258217,1.06703146374829,1.6232546181876748,4011.1230267622336,4010.1433072929567,4012.6176188533527,4006.5190478133136,1.0054278652083248
2025-11-06 13:34:00,4011.97,hold,0.0,0.0,99.21259842519756,1.1700680272108843,1.444468760449388,4011.4053511748225,4010.404263393963,4013.023319569519,4006.8066804304817,1.0054278652083248
2025-11-06 13:35:00,4012.86,hold,0.0,0.0,99.18699186991945,1.0828877005347595,1.165950256192962,4011.8902341165485,4010.7550829091115,4013.527428587302,4007.1609047460324,1.0054278652083248
2025-11-06 13:36:00,4013.71,hold,0.0,0.0,99.09090909090985,1.0994764397905759,1.3712707002088298,4012.4968227443655,4011.1772139220952,4013.9979404765677,4007.7587261900994,1.0054278652083248
2025-11-06 13:37:00,4014.49,hold,0.0,0.0,99.27272727272782,1.1009174311926606,1.6102877589380524,4013.16121516291,4011.6504690760817,4014.4021092906687,4008.551224042665,1.0054278652083248
2025-11-06 13:38:00,4015.42,hold,0.0,0.0,100.0,1.0727969348659003,1.8108883639218507,4013.91414344194,4012.1889734937845,4015.3392582747265,4008.554075058607,1.0054278652083248
2025-11-06 13:39:00,4015.88,hold,0.0,0.0,100.0,1.0638297872340425,1.8146208664103567,4014.5694289612934,4012.7162629946724,4016.202210192264,4008.6544564744027,1.0054278652083248
2025-11-06 13:40:00,4015.57,hold,0.0,0.0,90.69069069069212,0.984009840098401,1.7384185022063834,4014.9029526408626,4013.1239397097193,4016.6919381081284,4009.124728558538,1.0054278652083248
2025-11-06 13:41:00,4015.89,hold,0.0,0.0,88.9285714285723,1.0024449877750612,1.739527713660377,4015.231968427242,4013.519091179759,4016.9704343321014,4009.916232334565,1.0054278652083248
2025-11-06 13:42:00,4016.67,hold,0.0,0.0,88.9285714285741,0.959902794653706,1.7543013803964305,4015.7113122848277,4013.969221011222,4017.4117871597014,4010.513212840299,1.0054278652083248
2025-11-06 13:43:00,4016.81,hold,0.0,0.0,84.5771144278616,0.9696969696969697,1.6249516231897723,4016.0775415232183,4014.3750465810476,4017.8493717986057,4010.9522948680606,1.0054278652083248
2025-11-06 13:44:00,4015.97,hold,0.0,0.0,51.88284518827815,0.9436274509803922,1.2696548087035167,4016.041694348812,4014.6028970694692,4017.9380378692185,4011.5619621307815,1.0054278652083248
2025-11-06 13:45:00,4015.16,hold,0.0,0.0,42.906574394458005,0.8468244084682441,0.9381429646667772,4015.7477962325415,4014.682483202402,4017.7344603710285,4012.332206295638,1.0054278652083248
2025-11-06 13:46:00,4015.13,sell,-1.0,7.47168232395623e-06,35.38461538461942,1.0683229813664596,0.7063434795077864,4015.5418641550277,4014.7464141734877,4017.3678307664723,4013.225502566861,1.0054353774459333
2025-11-06 13:47:00,4014.45,hold,-0.6666666666666666,0.00017932121937560858,5.599999999994907,1.0099750623441397,0.7140222529513719,4015.1779094366852,4014.704069291561,4017.069286424257,4013.7890469090758,1.0056156733438204
2025-11-06 13:48:00,4015.02,hold,-0.33333333333333326,5.229340708540218e-05,19.453924914679433,0.8535031847133758,0.7418033581441996,4015.12527295779,4014.7492022499096,4016.8898670080116,4014.186799658655,1.005668260413598
2025-11-06 13:49:00,4015.31,buy,0.0,7.969794478925175e-05,36.13445378151629,0.990990990990991,0.7444878925501492,4015.1868486385265,4014.829316214208,4016.832141714138,4014.3811916191953,1.0057484101070928
2025-11-06 13:50:00,4016.31,hold,0.0,0.0,72.37354085603147,0.8888888888888888,0.7774431025545625,4015.561232425684,4015.040842469322,4016.952756466079,4014.408910200588,1.0057484101070928
2025-11-06 13:51:00,4019.06,hold,0.0,0.0,87.14555765595014,1.1642949547218628,1.3277336580052674,4016.7274882837896,4015.615007830848,4018.118674142711,4013.7729925239555,1.0057484101070928
2025-11-06 13:52:00,4018.18,hold,0.0,0.0,83.97085610200234,1.1139564660691421,1.4897650821301016,4017.2116588558597,4015.9814352835842,4018.6092789956297,4013.717387671037,1.0057484101070928
2025-11-06 13:53:00,4017.18,hold,0.0,0.0,68.24324324324179,0.9664948453608249,1.5126727632978643,4017.2011059039064,4016.152658814501,4018.7656767609583,4013.7759899057087,1.0057484101070928
2025-11-06 13:54:00,4017.45,sell,-0.33333333333333326,0.00014355011890597997,68.13559322033763,0.9102730819245773,1.5617742758875166,4017.284070602604,4016.3379932695725,4018.8994099721153,4013.772256694551,1.0058927854109532
2025-11-06 13:55:00,4018.29,hold,0.0,7.96578694507122e-05,67.24738675958133,0.8723958333333334,1.6150872009285913,4017.619380401736,4016.61685137392,4019.211754094262,4013.706579239072,1.0059729126871348
2025-11-06 13:56:00,4017.93,buy,1.0,-8.959034813316169e-05,33.13432835820916,1.0849673202614378,1.56658723200902,4017.722920267824,4016.8044440347885,4019.4596057116864,4013.7853942883135,1.0058827872236746
2025-11-06 13:57:00,4017.56,hold,1.0,-9.208721904063744e-05,39.08450704225601,0.8310991957104559,1.3098638605873867,4017.668613511883,4016.9123806012476,4019.5677977485843,4014.077202251415,1.0057901582751183
2025-11-06 13:58:00,4017.96,hold,1.0,9.956291878654433e-05,67.41071428571692,0.5825242718446603,1.0662504395971601,4017.765742341255,4017.0620405153554,4019.68082257436,4014.435844092306,1.005890297678963
2025-11-06 13:59:00,4018.11,hold,1.0,3.733237762459929e-05,65.56603773585381,0.8,0.7375040489142609,4017.88049489417,4017.211749013162,4019.570255501348,4015.1564111653183,1.005927849955405
2025-11-06 14:00:00,4018.63,sell,1.0,0.00012941407776301261,59.444444444447534,1.0354609929078014,0.5589523930726926,4018.130329929447,4017.4143562969957,4019.5096468705597,4015.818686462774,1.006058031180403
2025-11-06 14:01:00,4018.83,hold,0.33333333333333326,0.00018249745362745304,77.4390243902488,1.2268188302425107,0.5151008530692286,4018.3635532862977,4017.616591111711,4019.3248350660947,4016.5901649339053,1.006241634209295
2025-11-06 14:02:00,4018.91,hold,0.0,7.963586500725733e-05,100.0,0.9838472834067549,0.5881090223473098,4018.5457021908646,4017.801363810038,4019.2564948395843,4017.09183849375,1.0063217671322415
2025-11-06 14:03:00,4015.33,hold,0.0,0.0,20.97130242825324,1.2554112554112555,1.0296493469725334,4017.473801460577,4017.448311837175,4019.5900260209633,4016.136640645703,1.0063217671322415
2025-11-06 14:04:00,4014.83,hold,0.0,0.0,16.393442622946395,1.262272089761571,1.4172571318288205,4016.5925343070508,4017.074267289007,4019.905074972648,4015.263258360684,1.0063217671322415
2025-11-06 14:05:00,4016.69,hold,0.0,0.0,34.40514469453282,1.1141678129298487,1.4257613950085193,4016.625022871367,4017.019371962006,4019.903016979551,4015.183649687115,1.0063217671322415
