time,open,high,low,close,tick_volume,spread,real_volume,rsi,atr,volatility_ratio,ema_fast,ema_slow,adx,macd,macd_signal,macd_hist,volume_ratio,signal,momentum,filter_reasons,position_size,stop_loss,take_profit,returns,strategy_returns,cumulative
2025-09-04 03:15:00,3556.78,3561.08,3556.04,3560.06,1078,14,0,43.758620689655366,4.4789999999999965,0.8979910982797944,3561.477615996905,3558.428687708419,50.38679500798298,-1.2389018885933183,-0.40395444822883964,-0.8349474403644787,1.0782156431286258,hold,NEUTRAL,weak_momentum_NEUTRAL,1.0,,,0.0009249965558639772,0.0,1.0315494454866707
2025-09-04 03:30:00,3560.16,3560.49,3556.9,3557.86,1045,15,0,40.40566645202812,4.191999999999984,0.8555800473507945,3561.1330811400567,3558.4063862296575,51.66081070136631,-1.3442409170634164,-0.592011741995755,-0.7522291750676614,1.065348149658477,hold,BEARISH,trend_not_aligned_sell,1.0,,,-0.000617967112913731,-0.0,1.0315494454866707
2025-09-04 03:45:00,3557.86,3562.59,3557.51,3561.58,1109,15,0,45.75029308323544,4.26099999999999,0.8599047465288915,3561.1756448410033,3558.5308416716316,52.13815727505865,-1.1147003733626661,-0.6965494682691373,-0.4181509050935288,1.1361540825735068,hold,NEUTRAL,weak_momentum_NEUTRAL,1.0,,,0.001045572338428169,0.0,1.0315494454866707
2025-09-04 04:00:00,3561.71,3563.47,3556.96,3561.22,1354,13,0,48.328173374612405,4.406999999999971,0.8803435876947566,3561.1798691418603,3558.6362988609794,50.86728554515103,-0.950875726607137,-0.7474147199367374,-0.20346100667039968,1.372668288726683,hold,NEUTRAL,weak_momentum_NEUTRAL,1.0,,,-0.00010107873471887352,-0.0,1.0315494454866707
2025-09-04 04:15:00,3561.25,3561.25,3551.75,3552.26,1289,5,0,39.439110661950636,4.47349999999999,0.8762977473065555,3560.3303577950164,3558.386247925255,50.26860792984187,-1.5264447272788857,-0.9032207214051671,-0.6232240058737186,1.3108918946404964,hold,BEARISH,trend_not_aligned_sell,1.0,,,-0.0025159917107057117,-0.0,1.0315494454866707
2025-09-04 04:30:00,3552.26,3553.18,3543.65,3547.91,1437,5,0,35.98432457353573,4.747999999999979,0.9136743255205256,3559.1474665764435,3557.975414673284,50.098710215335416,-2.30700226652516,-1.1839770304291657,-1.1230252360959943,1.4536442263921907,hold,BEARISH,trend_not_aligned_sell,1.0,,,-0.0012245725256597728,-0.0,1.0315494454866707
2025-09-04 04:45:00,3547.86,3548.54,3544.39,3546.13,1271,10,0,29.017535431179496,4.790499999999975,0.9307363512725781,3557.907707854877,3557.510888607665,50.94999777360575,-3.034253874008755,-1.5540323991450835,-1.4802214748636713,1.2835790749343567,hold,BEARISH,trend_not_aligned_sell,1.0,,,-0.0005017038199953694,-0.0,1.0315494454866707
2025-09-04 05:00:00,3546.18,3550.45,3541.04,3542.49,1324,14,0,27.379873073435988,5.127499999999964,0.9761088901579961,3556.4393547258414,3556.9218341524625,51.32085347209215,-3.859829875610103,-2.0151918944380878,-1.8446379811720153,1.3114754098360657,sell,BEARISH,,1.0,3550.1812499999996,3527.1075,-0.001026471110760263,0.001026471110760263,1.0326083011917835
2025-09-04 05:15:00,3542.44,3546.74,3540.66,3545.26,1162,7,0,32.04574881312078,5.316999999999962,1.013379583746274,3555.3746542757613,3556.464507322954,51.63045376637308,-4.241693354065319,-2.460492186363534,-1.7812011677017852,1.1280458207940978,sell,BEARISH,,1.0,3553.2355000000002,3529.309,0.0007819358699672208,-0.0007819358699672208,1.0318008677214556
2025-09-04 05:30:00,3545.21,3546.23,3537.42,3537.71,1332,5,0,31.448538754765224,5.577499999999963,1.0590323928150904,3553.6923062494984,3555.729036447544,51.98033681046515,-5.094814958507413,-2.98735674079231,-2.1074582177151036,1.2647770972795898,sell,BEARISH,,1.0,3546.07625,3520.9775,-0.002129604034682986,0.002129604034682986,1.0339981950123447
2025-09-04 05:45:00,3537.67,3538.2,3526.34,3530.79,1385,5,0,23.560311284047373,6.030499999999938,1.1269856101663116,3551.5111342257364,3554.751035018229,52.96624894058363,-6.257177298642091,-3.6413208523622664,-2.6158564462798246,1.2607528105229622,sell,BEARISH,,1.0,3539.8357499999997,3512.6985,-0.001956067625667468,0.001956067625667468,1.0360207654066071
2025-09-04 06:00:00,3530.78,3531.74,3511.45,3515.24,1402,5,0,17.75644871025854,6.9494999999999205,1.2594693537279191,3548.056740489952,3553.201582664573,54.42329160407413,-8.337009020415735,-4.58045848597296,-3.756550534442775,1.2354599929502996,hold,NEUTRAL,weak_momentum_NEUTRAL,1.0,,,-0.004404113527001097,-0.0,1.0360207654066071
2025-09-04 06:15:00,3515.11,3530.46,3514.75,3529.81,1340,8,0,30.74883192322271,7.548499999999922,1.3197139760131325,3546.3189556813854,3552.284265697335,58.3180642544932,-8.709218956045788,-5.406210579987526,-3.303008376058262,1.1500665150409817,sell,BEARISH,,1.0,3541.1327499999998,3507.1645000000003,0.0041448094582448025,-0.0041448094582448025,1.0317266567392118
2025-09-04 06:30:00,3529.84,3531.45,3526.12,3529.85,1092,5,0,32.219286657860096,7.694499999999925,1.353140827236902,3544.75048371173,3551.4044905719493,60.98588556372649,-8.89839518531653,-6.104647501053327,-2.793747684263204,0.9253453097195153,sell,BEARISH,,1.0,3541.39175,3506.7665,1.1332054699719762e-05,-1.1332054699719762e-05,1.0317149651563025
2025-09-04 06:45:00,3529.86,3530.17,3526.26,3529.03,1040,9,0,28.81332787109139,7.756999999999925,1.403931079417925,3543.253294786803,3550.527059569128,63.82808886391461,-9.010617072234709,-6.6858414152896035,-2.3247756569451052,0.8768232020908862,sell,BEARISH,,1.0,3540.6655,3505.7590000000005,-0.00023230448885924737,0.00023230448885924737,1.0319546371739314
2025-09-04 07:00:00,3529.11,3534.37,3528.91,3531.22,1200,5,0,31.80824911226425,7.666499999999928,1.3908744557329338,3542.1072667118697,3549.769919978182,65.6549141822395,-8.821154253470013,-7.112903982925686,-1.708250270544327,1.0084033613445378,hold,NEUTRAL,weak_momentum_NEUTRAL,1.0,,,0.0006205671246772848,0.0,1.0319546371739314
2025-09-04 07:15:00,3531.22,3532.18,3528.82,3530.93,1097,14,0,28.041266657114264,7.522999999999911,1.3974959132114593,3541.042765120263,3549.031099586881,68.19792379218129,-8.595322651834067,-7.4093877167073625,-1.1859349351267046,0.9221974696313733,hold,NEUTRAL,weak_momentum_NEUTRAL,1.0,,,-8.212459150092055e-05,-0.0,1.0319546371739314
2025-09-04 07:30:00,3530.91,3531.43,3529.98,3530.22,859,6,0,27.901340176789375,7.39899999999991,1.3998940477541788,3540.0120255849997,3548.2934094070033,71.99672136267701,-8.377074842554066,-7.602925141876703,-0.7741497006773628,0.7200637076155748,hold,NEUTRAL,low_volume,1.0,,,-0.0002010801686808117,-0.0,1.0319546371739314
2025-09-04 07:45:00,3530.22,3533.12,3530.02,3533.07,769,5,0,35.01483679525245,7.346499999999901,1.3886473612581165,3539.35088029119,3547.69641295967,74.33471923083452,-7.8832673014653665,-7.658993573794437,-0.2242737276709299,0.6465444762064906,hold,NEUTRAL,low_volume,1.0,,,0.0008073151248364496,0.0,1.0319546371739314
2025-09-04 08:00:00,3533.08,3533.31,3529.62,3531.52,967,15,0,36.61603788992355,7.0929999999998925,1.353109500190754,3538.6050821682193,3547.0620438239966,75.18434956551002,-7.530189970965694,-7.633232853228688,0.10304288226299452,0.8211616847826088,hold,NEUTRAL,weak_momentum_NEUTRAL,1.0,,,-0.00043871194173905614,-0.0,1.0319546371739314
2025-09-04 08:15:00,3531.47,3531.85,3528.79,3531.21,1010,14,0,37.516733601071124,6.993999999999891,1.3387183217211418,3537.900788628389,3546.4403950465853,75.29683163105865,-7.192477646831321,-7.545081811949215,0.35260416511789394,0.86016010901039,hold,BEARISH,macd_not_confirmed_sell,1.0,,,-8.77808988763995e-05,-0.0,1.0319546371739314
2025-09-04 08:30:00,3531.2,3533.56,3529.77,3531.93,1214,14,0,40.710767065447016,7.003999999999905,1.339709257842378,3537.3321420923517,3545.871359946719,74.27473299849694,-6.78848676442567,-7.393762802444507,0.6052760380188369,1.026508265336321,hold,NEUTRAL,weak_momentum_NEUTRAL,1.0,,,0.00020389611492932502,0.0,1.0319546371739314
2025-09-04 08:45:00,3532.06,3534.07,3525.39,3527.37,1208,10,0,34.74330547501255,7.183999999999924,1.3500206712519203,3536.383366654985,3545.1458164193973,73.5477968784365,-6.758368702547614,-7.266683982465129,0.5083152799175155,1.0171775008420345,hold,BEARISH,macd_not_confirmed_sell,1.0,,,-0.0012910788152652453,-0.0,1.0319546371739314
2025-09-04 09:00:00,3527.39,3532.65,3524.59,3532.04,1178,8,0,44.914798206277965,7.261499999999932,1.3363576134565092,3535.9697126878436,3544.631862834323,72.892585225182,-6.285217871132772,-7.070390760198658,0.785172889065886,0.9993213437393961,hold,BEARISH,macd_not_confirmed_sell,1.0,,,0.0013239325616536401,0.0,1.0319546371739314
2025-09-04 09:15:00,3532.03,3539.04,3531.16,3537.31,1193,5,0,56.02587800369685,7.180499999999938,1.3023724017847396,3536.0973590985254,3544.344730958467,68.70603189415523,-5.422490377903159,-6.740810683739559,1.3183203058363997,1.01618398637138,hold,BULLISH,trend_not_aligned_buy,1.0,,,0.0014920555826094528,0.0,1.0319546371739314
2025-09-04 09:30:00,3537.42,3541.63,3535.25,3539.11,1312,8,0,79.57868649318513,7.022999999999956,1.2575654478386997,3536.3842772796183,3544.139447391469,66.09372354389707,-4.541179773487784,-6.300884501689205,1.759704728201421,1.1235281524298866,hold,BULLISH,trend_not_aligned_buy,1.0,,,0.0005088612533252768,0.0,1.0319546371739314
2025-09-04 09:45:00,3538.87,3539.61,3535.38,3536.0,1170,13,0,60.71304949809637,7.026999999999953,1.248046319977264,3536.347679443464,3543.820253376117,63.07110084814183,-4.047034088849159,-5.850114419121196,1.8030803302720368,1.0062784897221984,hold,BULLISH,trend_not_aligned_buy,1.0,,,-0.0008787520026222184,-0.0,1.0319546371739314
2025-09-04 10:00:00,3535.96,3539.93,3532.66,3537.22,1310,5,0,62.25473894246751,6.919999999999959,1.2092405549924858,3536.4307575917055,3543.5614199103866,59.136995618210435,-3.516440927507574,-5.383379720798472,1.866938793290898,1.1273666092943202,hold,BULLISH,trend_not_aligned_buy,1.0,,,0.0003450226244343657,0.0,1.0319546371739314
2025-09-04 10:15:00,3537.11,3538.9,3535.25,3537.58,1131,15,0,64.43768996960435,6.798499999999967,1.1832532720690625,3536.5402092496383,3543.326854423705,55.161107466278274,-3.0319426851169737,-4.9130923136621725,1.8811496285451987,0.9746219139127063,hold,BULLISH,trend_not_aligned_buy,1.0,,,0.00010177484012863225,0.0,1.0319546371739314
2025-09-04 10:30:00,3537.7,3540.64,3537.05,3539.64,985,15,0,64.28086838534588,6.537499999999954,1.1403677086240578,3536.8354274163394,3543.1822718972853,51.66251657698435,-2.453467507345522,-4.421167352398843,1.9676998450533212,0.8616918904732745,hold,BULLISH,trend_not_aligned_buy,1.0,,,0.0005823189864258005,0.0,1.0319546371739314
2025-09-04 10:45:00,3539.63,3541.24,3538.55,3541.13,1019,5,0,66.62320730117344,6.078999999999951,1.063952674320919,3537.244434329069,3543.1017906464117,47.84835040189732,-1.853426071685135,-3.9076190962561017,2.0541930245709668,0.9059388335704126,hold,BULLISH,trend_not_aligned_buy,1.0,,,0.00042094676294768263,0.0,1.0319546371739314
2025-09-04 11:00:00,3541.18,3545.48,3541.18,3544.23,1208,7,0,71.1823404898699,5.2819999999999485,0.940862130388314,3537.9097262977293,3543.146034150474,44.64394080818018,-1.1148930258359542,-3.3490738821720725,2.2341808563361183,1.0833109138193884,hold,BULLISH,trend_not_aligned_buy,1.0,,,0.0008754267705506358,0.0,1.0319546371739314
2025-09-04 11:15:00,3544.21,3544.55,3539.66,3543.21,1113,6,0,66.22919334186906,4.740999999999962,0.8409308595551447,3538.414514269374,3543.148542615161,41.241890623008366,-0.6049324568557495,-2.800245597108808,2.1953131402530586,1.0083805209513024,hold,NEUTRAL,low_volatility,1.0,,,-0.0002877917065201574,-0.0,1.0319546371739314
2025-09-04 11:30:00,3543.27,3545.14,3540.97,3542.2,1151,13,0,67.39413680781718,4.68299999999997,0.8289375862923501,3538.77503671991,3543.1113448655474,38.47100966255217,-0.2790666839300684,-2.2960098144730603,2.016943130542992,1.040028914791723,hold,NEUTRAL,low_volatility,1.0,,,-0.0002850522548762946,-0.0,1.0319546371739314
2025-09-04 11:45:00,3542.19,3542.39,3537.37,3541.25,1041,5,0,66.01786853860867,4.738499999999976,0.8482206787913512,3539.01074750849,3543.0383509492517,34.83674839584777,-0.0963619708522856,-1.8560802457489054,1.7597182748966198,0.9405918229049017,hold,NEUTRAL,low_volatility,1.0,,,-0.0002681949071198231,-0.0,1.0319546371739314
2025-09-04 12:00:00,3541.22,3544.94,3540.83,3543.85,1014,11,0,67.94099939795302,4.670999999999981,0.8359282723075281,3539.4716286981575,3543.070180323791,32.0796308505998,0.25528829689665145,-1.4338065372197941,1.6890948341164456,0.9239600892979178,hold,NEUTRAL,low_volatility,1.0,,,0.0007342040240028158,0.0,1.0319546371739314
2025-09-04 12:15:00,3543.87,3544.39,3539.04,3539.27,1041,8,0,67.90012033694344,4.770499999999993,0.8475163445139324,3539.4524259649997,3542.9211536444272,29.78564719655359,0.16253237223372707,-1.11453875532909,1.277071127562817,0.9509889005618233,hold,NEUTRAL,low_volatility,1.0,,,-0.0012923797564795558,-0.0,1.0319546371739314
2025-09-04 12:30:00,3539.04,3540.92,3537.95,3540.29,1043,5,0,63.940520446096585,4.846500000000015,0.8601015120323777,3539.532194920714,3542.8179711485677,27.568905279043634,0.16937565208718297,-0.8577558738458354,1.0271315259330183,0.9448747565339495,hold,NEUTRAL,weak_momentum_NEUTRAL,1.0,,,0.00028819502326760116,0.0,1.0319546371739314
2025-09-04 12:45:00,3540.33,3541.26,3536.84,3538.71,1037,14,0,52.70270270270287,4.912500000000023,0.8652728361574046,3539.453890642551,3542.6568742407812,26.452047083825903,0.046767103231104556,-0.6768512784304475,0.723618381661552,0.9281718505258447,hold,NEUTRAL,weak_momentum_NEUTRAL,1.0,,,-0.0004462911230436184,-0.0,1.0319546371739314
2025-09-04 13:00:00,3538.75,3546.85,3538.45,3545.23,1097,5,0,59.99346832135844,5.148000000000025,0.8916756157550226,3540.0039962956416,3542.7577811333,24.08287153857223,0.4702872760281025,-0.44742356753873747,0.91771084356684,0.9761957730812013,hold,BULLISH,trend_not_aligned_buy,1.0,,,0.001842479321560786,0.0,1.0319546371739314
2025-09-04 13:15:00,3545.26,3545.66,3538.88,3540.76,1213,12,0,57.44215134459081,5.334000000000015,0.9113275243464969,3540.0759966484375,3542.6794367751313,21.713695993318563,0.44016447948934,-0.269905958133122,0.710070437622462,1.0697592380280447,hold,NEUTRAL,weak_momentum_NEUTRAL,1.0,,,-0.0012608490845444909,-0.0,1.0319546371739314
2025-09-04 13:30:00,3540.75,3542.26,3539.84,3540.26,999,5,0,54.862444017914974,5.26550000000002,0.89805908036568,3540.0935207771577,3542.584556901597,21.489545536609917,0.3716618385606125,-0.1415923987943751,0.5132542373549877,0.8894626719494279,hold,BULLISH,trend_not_aligned_buy,1.0,,,-0.0001412126210191822,-0.0,1.0319546371739314
2025-09-04 13:45:00,3540.27,3541.82,3538.73,3540.88,1031,5,0,55.23477157360443,4.986000000000013,0.8522494188431636,3540.168423560285,3542.517711532907,20.87598816875518,0.36321490520003863,-0.04063093799549236,0.40384584319553096,0.9252445481468187,hold,BULLISH,trend_not_aligned_buy,1.0,,,0.00017512838040145695,0.0,1.0319546371739314
2025-09-04 14:00:00,3540.87,3541.4,3536.67,3539.86,1212,12,0,50.36089238845187,4.8195000000000165,0.8173076923076997,3540.1390498878773,3542.4134875512245,19.732868676349415,0.2710902149010508,0.021713292583816268,0.24937692231723452,1.086021505376344,hold,NEUTRAL,low_volatility,1.0,,,-0.0002880639840943111,-0.0,1.0319546371739314
2025-09-04 14:15:00,3539.91,3541.01,3536.69,3540.0,1131,13,0,48.06041881222083,4.641500000000019,0.78271500843171,3540.1258070414124,3542.3188409805884,18.25390568571083,0.2069914949811391,0.058768933063280834,0.14822256191785826,1.0162638152574355,hold,NEUTRAL,low_volatility,1.0,,,3.9549586706710826e-05,0.0,1.0319546371739314
2025-09-04 14:30:00,3539.95,3545.38,3539.57,3544.6,1148,5,0,50.603983023179715,4.613000000000011,0.7817584056399188,3540.551920656516,3542.408298197036,15.985065003108867,0.5213643896872782,0.1512880243880803,0.37007636529919785,1.039196161853897,hold,NEUTRAL,low_volatility,1.0,,,0.0012994350282484746,0.0,1.0319546371739314
2025-09-04 14:45:00,3544.52,3549.73,3543.09,3545.43,1288,8,0,53.646517739815806,4.733500000000004,0.8010661702487779,3541.0164996416097,3542.5267963069564,15.985378786218774,0.8279372913561929,0.28661787778170283,0.5413194135744901,1.159733477399604,hold,NEUTRAL,low_volatility,1.0,,,0.00023415900242618193,0.0,1.0319546371739314
2025-09-04 15:00:00,3545.52,3549.43,3544.76,3547.86,1244,10,0,58.882611424985015,4.603499999999985,0.777119416590704,3541.668261580504,3542.735941549821,15.629180860242935,1.252540706721902,0.4798024435697427,0.7727382631521593,1.123453445317439,hold,NEUTRAL,low_volatility,1.0,,,0.0006853893603879779,0.0,1.0319546371739314
2025-09-04 15:15:00,3547.94,3553.12,3544.06,3545.84,1383,6,0,56.96932887944159,4.873999999999978,0.8093656592494203,3542.065570001408,3542.8576693321806,17.96120445451177,1.409793630934928,0.6658006810427798,0.7439929498921481,1.2349316903294936,hold,NEUTRAL,low_volatility,1.0,,,-0.0005693573027120147,-0.0,1.0319546371739314
2025-09-04 15:30:00,3546.08,3548.62,3541.26,3545.86,1370,5,0,53.31136738056055,5.062499999999977,0.8445945945945976,3542.4269442869886,3542.9754077897423,18.736110263541352,1.5185269062476436,0.8363459260837526,0.6821809801638911,1.202651099504016,hold,NEUTRAL,low_volatility,1.0,,,5.640412426899388e-06,0.0,1.0319546371739314
2025-09-04 15:45:00,3545.84,3548.35,3542.11,3548.33,1310,12,0,66.04107648725241,5.239999999999986,0.870721169823867,3542.98914006918,3543.185391797988,19.391261551468087,1.7834486814217598,1.025766477151354,0.7576822042704059,1.1354771604403224,hold,NEUTRAL,low_adx_choppy_market,1.0,,,0.000696587005691196,0.0,1.0319546371739314
2025-09-04 16:00:00,3548.32,3548.32,3539.62,3546.15,1423,5,0,59.96598639455832,5.457999999999993,0.8917717796222525,3543.2901743483058,3543.301650943165,19.63785502666932,1.796781141385054,1.179969409998094,0.6168117313869601,1.2220361544076601,hold,NEUTRAL,low_adx_choppy_market,1.0,,,-0.0006143735221920688,-0.0,1.0319546371739314
2025-09-04 16:15:00,3545.98,3554.18,3545.04,3552.63,1398,5,0,70.29154518950492,5.67049999999997,0.9143608101135212,3544.179681553229,3543.667468553237,22.89929173076097,2.3036737394600095,1.404710275890477,0.8989634635695325,1.1860524306439297,buy,BULLISH,,1.0,3544.1242500000003,3569.6415,0.0018273338691257024,0.0018273338691257024,1.0338403628338406
2025-09-04 16:30:00,3552.46,3558.81,3549.29,3550.93,1472,5,0,59.66757123473525,5.937999999999965,0.9482896291801088,3544.82256902435,3543.9522737080124,25.27240001713272,2.5389465870753156,1.6315575381274448,0.9073890489478709,1.2320569156727348,buy,BULLISH,,1.0,3542.0229999999997,3568.7439999999997,-0.0004785187311935335,-0.0004785187311935335,1.0333456508551606
2025-09-04 16:45:00,3551.08,3551.13,3543.17,3546.56,1453,5,0,59.87066031313783,6.084999999999968,0.9765687690579375,3544.9880386410787,3544.0545374841686,25.942121696536653,2.345739312846945,1.774393893071345,0.5713454197755998,1.1955403793146009,buy,BULLISH,,1.0,3537.4325,3564.815,-0.0012306635163181756,-0.0012306635163181756,1.032073950062907
2025-09-04 17:00:00,3543.51,3546.2,3535.07,3544.89,1546,5,0,57.577741407528144,6.453999999999951,1.0293132595451489,3544.9787016276427,3544.0873007200835,24.163096157089836,2.0344146471366003,1.8263980438843963,0.20801660325220395,1.2448166190265308,hold,NEUTRAL,weak_momentum_NEUTRAL,1.0,,,-0.0004708788234232264,-0.0,1.032073950062907
2025-09-04 17:15:00,3544.85,3544.98,3535.41,3541.86,1454,11,0,51.48665048543693,6.664999999999964,1.0449001348258247,3544.6816824250104,3543.9999555938057,22.952628419114586,1.5256056965417883,1.7662395744158748,-0.2406338778740864,1.1515919531126249,hold,NEUTRAL,weak_momentum_NEUTRAL,1.0,,,-0.0008547514873521456,-0.0,1.032073950062907
2025-09-04 17:30:00,3541.85,3546.44,3540.11,3545.12,1398,13,0,57.47159090909071,6.832999999999947,1.0816843438340966,3544.7234269559617,3544.0438789038526,23.385847141087797,1.3696373654879608,1.6869191326302921,-0.31728176714233136,1.0918889366188933,hold,NEUTRAL,weak_momentum_NEUTRAL,1.0,,,0.0009204203441128822,0.0,1.032073950062907
2025-09-04 17:45:00,3545.16,3546.08,3540.78,3545.88,1308,13,0,58.20770519263003,6.87699999999993,1.091344780524959,3544.83357676968,3544.115883652721,23.980326973974513,1.292458332719434,1.6080269726481207,-0.31556863992868656,1.010897287271041,hold,NEUTRAL,weak_momentum_NEUTRAL,1.0,,,0.00021437920296074608,0.0,1.032073950062907
2025-09-04 18:00:00,3545.88,3548.93,3543.9,3546.86,1292,11,0,53.50931677018669,6.708499999999913,1.0775322046965792,3545.0265694582818,3544.223496058497,24.311195229683953,1.2954381978415768,1.5455092176868122,-0.2500710198452354,0.9910635523338318,hold,BULLISH,macd_not_confirmed_buy,1.0,,,0.00027637709115935216,0.0,1.032073950062907
2025-09-04 18:15:00,3546.96,3548.53,3542.42,3544.21,1196,5,0,48.20693709582628,6.674999999999931,1.0923283367153191,3544.9488009384454,3544.222966801301,23.069575621067635,1.0716140101412748,1.450730176177705,-0.37911616603643017,0.9180227202947498,hold,BEARISH,trend_not_aligned_sell,1.0,,,-0.0007471397235865318,-0.0,1.032073950062907
2025-09-04 18:30:00,3544.21,3550.47,3544.21,3549.95,1233,10,0,52.799357085453686,6.8669999999999165,1.1778326644025874,3545.4251056109747,3544.447556338505,21.588615516310323,1.341932791742238,1.4289706992906117,-0.08703790754837382,0.9379992392544694,hold,BULLISH,macd_not_confirmed_buy,1.0,,,0.0016195428600449535,0.0,1.032073950062907
2025-09-04 18:45:00,3550.0,3553.26,3549.96,3552.77,1070,7,0,59.08733280881182,6.877999999999929,1.2321307011572444,3546.12461936231,3544.773926678172,18.394419336636282,1.7633855945150572,1.495853678335501,0.2675319161795562,0.8127919784268297,hold,NEUTRAL,low_adx_choppy_market,1.0,,,0.000794377385596956,0.0,1.032073950062907
2025-09-04 19:00:00,3553.1,3554.65,3551.73,3553.77,1179,5,0,60.11250319611342,6.787499999999932,1.2265088543548917,3546.8527508516136,3545.1267138672633,16.839058417622812,2.153260176806725,1.627334978029746,0.5259251987769793,0.8967143291755401,hold,NEUTRAL,low_adx_choppy_market,1.0,,,0.00028147051455618133,0.0,1.032073950062907
2025-09-04 19:15:00,3553.83,3556.16,3551.34,3553.06,1119,5,0,56.3319946452477,6.812499999999909,1.2269911026259772,3547.443917437174,3545.437823127371,14.901637973240833,2.377540716473959,1.7773761257185887,0.6001645907553703,0.8514685740374371,hold,NEUTRAL,low_adx_choppy_market,1.0,,,-0.00019978783095131458,-0.0,1.032073950062907
2025-09-04 19:30:00,3553.09,3554.78,3551.98,3551.98,1068,5,0,58.04137931034473,6.661999999999921,1.2114929987270335,3547.8759253003004,3545.6943790831606,13.978311574955693,2.440010760754376,1.9099030527257463,0.5301077080286296,0.815142726301328,hold,NEUTRAL,low_adx_choppy_market,1.0,,,-0.00030396334427229554,-0.0,1.032073950062907
2025-09-04 19:45:00,3551.91,3552.84,3549.11,3552.54,1090,5,0,49.85163204747751,6.516499999999928,1.183441086735427,3548.320122890748,3545.96283480539,10.981383345259916,2.5058205018767694,2.0290865425559512,0.4767339593208182,0.8382680919787742,hold,NEUTRAL,low_adx_choppy_market,1.0,,,0.0001576585453746393,0.0,1.032073950062907
2025-09-04 20:00:00,3552.51,3555.39,3551.88,3552.11,1059,14,0,52.030282174811276,6.458499999999935,1.1641971302905696,3548.6810635678194,3546.2039001071394,8.573903306316842,2.494522487065751,2.122173731457911,0.37234875560784,0.8202625769722319,hold,NEUTRAL,low_adx_choppy_market,1.0,,,-0.00012104015718328309,-0.0,1.032073950062907
2025-09-04 20:15:00,3552.12,3552.52,3547.41,3549.19,986,11,0,54.76276711336497,6.260999999999944,1.1204767529260116,3548.7295337042174,3546.321002063722,7.5408950073896674,2.2243086864350516,2.1426007224533397,0.08170796398171198,0.7756450597860289,hold,NEUTRAL,low_adx_choppy_market,1.0,,,-0.0008220466145474337,-0.0,1.032073950062907
2025-09-04 20:30:00,3549.18,3549.61,3544.81,3546.44,1070,14,0,52.701289647961325,6.13299999999997,1.0932263814616738,3548.5114828752444,3546.3256686494583,8.352754952113767,1.7678812507683688,2.0676568281163457,-0.2997755773479769,0.8517751950326381,hold,NEUTRAL,low_adx_choppy_market,1.0,,,-0.0007748246783069179,-0.0,1.032073950062907
2025-09-04 20:45:00,3546.41,3546.47,3542.61,3542.94,1045,13,0,51.85185185185174,6.013999999999965,1.0689655172413774,3547.9808654585545,3546.192897329872,8.360198072837594,1.1109323339264847,1.8763119292783736,-0.7653795953518889,0.8407417836598414,hold,NEUTRAL,low_adx_choppy_market,1.0,,,-0.0009869051781504767,-0.0,1.032073950062907
2025-09-04 21:00:00,3542.93,3545.52,3542.84,3543.56,962,9,0,47.05882352941186,5.712499999999954,1.0193975516613691,3547.559830652978,3546.0896464541906,7.72866184066328,0.6330272585209968,1.6276549951268984,-0.9946277366059015,0.7885892286252971,hold,NEUTRAL,low_adx_choppy_market,1.0,,,0.00017499590735381432,0.0,1.032073950062907
2025-09-04 21:15:00,3543.57,3546.37,3543.17,3545.63,913,15,0,49.55084441250449,5.415499999999952,0.9856758035746763,3547.376037257456,3546.071621103046,7.006523527642642,0.4165144244170733,1.3854268809849335,-0.9689124565678602,0.7636013883661606,hold,NEUTRAL,low_adx_choppy_market,1.0,,,0.0005841583040784304,0.0,1.032073950062907
2025-09-04 21:30:00,3545.61,3547.73,3544.79,3546.84,864,12,0,49.96436208125449,5.086499999999956,0.943376979858301,3547.324986090079,3546.101753608809,6.782659553273262,0.3386594754815633,1.1760733998842594,-0.8374139244026961,0.7414717871701352,hold,NEUTRAL,low_adx_choppy_market,1.0,,,0.00034126516303167875,0.0,1.032073950062907
2025-09-04 21:45:00,3546.85,3548.27,3545.58,3546.34,840,7,0,54.11038209185666,4.822999999999956,0.9120650529500732,3547.2311778910243,3546.1110966045417,6.555435020638694,0.2339166012388887,0.9876420401551853,-0.7537254389162966,0.74034902168165,hold,NEUTRAL,low_adx_choppy_market,1.0,,,-0.00014097055407069625,-0.0,1.032073950062907
2025-09-04 22:00:00,3546.32,3548.22,3545.68,3547.42,896,6,0,44.047058823530016,4.375499999999965,0.8396338655204169,3547.249160949022,3546.1624261494617,6.813998885291424,0.23534122567889426,0.8371818772599272,-0.601840651581033,0.8129933762816443,hold,NEUTRAL,low_volatility,1.0,,,0.0003045393278704456,0.0,1.032073950062907
2025-09-04 22:15:00,3547.42,3550.28,3547.11,3549.25,949,5,0,41.312931885488595,4.055499999999961,0.7814065510597282,3547.439717049115,3546.2835074769337,7.156120185934124,0.379758339120599,0.7456971696320616,-0.3659388305114626,0.8812740864558667,hold,NEUTRAL,low_volatility,1.0,,,0.0005158678701704389,0.0,1.032073950062907
2025-09-04 22:30:00,3549.26,3551.03,3549.24,3550.23,885,14,0,41.254940711462446,3.8284999999999854,0.7535823950870022,3547.7054582825326,3546.4382718896027,7.484732358238562,0.5667545580381557,0.7099086473132804,-0.14315408927512474,0.8418949771689498,hold,NEUTRAL,low_volatility,1.0,,,0.0002761146721137475,0.0,1.032073950062907
