time,open,high,low,close,tick_volume,spread,real_volume,rsi,atr,volatility_ratio,signal,momentum,position_size,stop_loss,take_profit,returns,position,strategy_returns,cumulative
2025-08-06 07:45:00,3374.76,3374.95,3372.11,3372.42,571,5,0,28.353658536586565,3.075999999999931,1.163476813677284,sell,STRONG_BEARISH,1.0,3377.034,3363.1920000000005,-0.0006933826405434163,-1,0.0006933826405434163,1.5866775747280213
2025-08-06 08:00:00,3372.25,3373.24,3371.28,3372.09,581,5,0,21.405492730210568,3.0679999999999152,1.1833680475198638,sell,STRONG_BEARISH,1.0,3376.692,3362.8860000000004,-9.78525806394348e-05,-1,9.78525806394348e-05,1.5868328352233512
2025-08-06 08:15:00,3372.12,3372.84,3370.73,3371.7,526,5,0,27.489626556016617,3.053499999999917,1.189335514528319,sell,STRONG_BEARISH,1.0,3376.28025,3362.5395,-0.00011565527610479798,-1,0.00011565527610479798,1.587016360813041
2025-08-06 08:30:00,3371.73,3374.14,3370.81,3370.87,782,5,0,27.71966527196632,2.985499999999911,1.1676705256570725,sell,STRONG_BEARISH,1.0,3375.3482499999996,3361.9135,-0.00024616662217868956,-1,0.00024616662217868956,1.5874070312699247
2025-08-06 08:45:00,3370.81,3374.72,3370.66,3374.23,761,5,0,45.2022204599525,3.045499999999902,1.2049932737200297,sell,BEARISH,1.0,3378.79825,3365.0935000000004,0.0009967753131980839,-1,-0.0009967753131980839,1.5858247431291577
2025-08-06 09:00:00,3374.23,3376.67,3373.02,3375.48,846,9,0,47.21161191749433,2.930499999999893,1.1823206648914684,hold,NEUTRAL,1.0,,,0.0003704548889673642,-1,-0.0003704548889673642,1.58523726660002
2025-08-06 09:15:00,3375.43,3377.9,3375.02,3377.24,812,14,0,53.1525423728807,2.9024999999998955,1.1756723914452327,buy,BULLISH,1.0,3372.88625,3385.9474999999993,0.0005214073257728824,1,0.0005214073257728824,1.5860638209239135
2025-08-06 09:30:00,3377.19,3378.58,3376.54,3376.95,723,14,0,54.14364640883901,2.8284999999998943,1.1451417004048534,buy,BULLISH,1.0,3372.70725,3385.4354999999996,-8.586893439610499e-05,1,-8.586893439610499e-05,1.5859276273137266
2025-08-06 09:45:00,3376.9,3377.32,3373.97,3375.16,727,5,0,43.76250833889154,2.660999999999922,1.0768047911945617,hold,NEUTRAL,1.0,,,-0.0005300641111061211,1,-0.0005300641111061211,1.5850869839956758
2025-08-06 10:00:00,3375.17,3375.17,3371.26,3372.11,789,16,0,40.54388133498153,2.678499999999917,1.074753230077844,sell,BEARISH,1.0,3376.12775,3364.0745,-0.000903660863484923,-1,0.000903660863484923,1.586519365068332
2025-08-06 10:15:00,3372.11,3372.83,3369.06,3370.27,745,9,0,37.65786452353569,2.730999999999926,1.08813451271018,sell,BEARISH,1.0,3374.3665,3362.077,-0.0005456524253361072,-1,0.0005456524253361072,1.5873850532077245
2025-08-06 10:30:00,3370.23,3375.05,3370.08,3374.52,755,13,0,49.652294853963625,2.858499999999958,1.109321639242485,sell,BEARISH,1.0,3378.80775,3365.9445,0.0012610265646373353,-1,-0.0012610265646373353,1.5853833184873214
2025-08-06 10:45:00,3374.65,3377.06,3373.38,3373.6,810,8,0,47.48105216228245,2.928999999999951,1.1277529647312645,sell,BEARISH,1.0,3377.9935,3364.813,-0.00027263136683142175,-1,0.00027263136683142175,1.5858155437083925
2025-08-06 11:00:00,3373.38,3374.61,3368.57,3369.22,978,8,0,39.65646004480886,3.132499999999959,1.1711155974278635,sell,BEARISH,1.0,3373.91875,3359.8224999999998,-0.0012983163386294239,-1,0.0012983163386294239,1.5878744339388415
2025-08-06 11:15:00,3369.21,3370.29,3365.18,3366.71,852,5,0,39.406307977736404,3.219999999999959,1.1707388016288702,sell,BEARISH,1.0,3371.54,3357.05,-0.0007449795501628387,-1,0.0007449795501628387,1.5890573679203523
2025-08-06 11:30:00,3366.6,3367.56,3364.87,3366.35,786,5,0,39.36249073387651,3.1629999999999656,1.1451017305046869,sell,BEARISH,1.0,3371.0944999999997,3356.861,-0.00010692931675138073,-1,0.00010692931675138073,1.5892272847389826
2025-08-06 11:45:00,3366.36,3367.08,3364.9,3365.13,674,17,0,38.18770226537247,3.1824999999999593,1.1489169675090407,sell,BEARISH,1.0,3369.90375,3355.5825000000004,-0.00036241032572359444,-1,0.00036241032572359444,1.5898032371168935
2025-08-06 12:00:00,3365.12,3367.33,3364.98,3365.93,761,14,0,41.108711303095426,3.2534999999999625,1.1688101738755714,sell,BEARISH,1.0,3370.81025,3356.1695,0.00023773227185874823,-1,-0.00023773227185874823,1.5894252895815253
2025-08-06 12:15:00,3365.95,3367.77,3364.1,3364.51,805,5,0,31.191950464395774,3.3169999999999846,1.1764080011349336,sell,BEARISH,1.0,3369.4855000000002,3354.559,-0.0004218744893683679,-1,0.0004218744893683679,1.5900958275639565
2025-08-06 12:30:00,3364.55,3364.55,3362.33,3362.33,874,6,0,25.438924168844707,3.3404999999999974,1.1776422477614268,sell,STRONG_BEARISH,1.0,3367.34075,3352.3085,-0.0006479398188741214,-1,0.0006479398188741214,1.5911261139664608
2025-08-06 12:45:00,3362.33,3362.45,3358.24,3358.89,1024,7,0,17.750439367310506,3.4090000000000145,1.1743024457458067,hold,STRONG_BEARISH,1.0,,,-0.0010231000526420564,-1,0.0010231000526420564,1.5927539951774201
2025-08-06 13:00:00,3358.73,3362.89,3358.24,3362.88,991,6,0,28.11819595645433,3.54350000000004,1.1976948556750147,sell,STRONG_BEARISH,1.0,3368.19525,3352.2495,0.001187892428748949,-1,-0.001187892428748949,1.5908619747656891
2025-08-06 13:15:00,3362.87,3365.33,3362.01,3363.72,923,13,0,31.666666666666202,3.604000000000019,1.2058351177730473,sell,BEARISH,1.0,3369.1259999999997,3352.908,0.00024978589780189075,-1,-0.00024978589780189075,1.5904645998790434
2025-08-06 13:30:00,3363.7,3363.7,3359.95,3361.17,825,15,0,32.18241042345231,3.6260000000000217,1.1944133342117689,sell,BEARISH,1.0,3366.609,3350.292,-0.0007580892583211041,-1,0.0007580892583211041,1.5916703140079516
2025-08-06 13:45:00,3361.18,3365.28,3360.52,3363.56,830,14,0,39.26399999999963,3.6610000000000356,1.1756583172768442,hold,NEUTRAL,1.0,,,0.0007110619218901881,-1,-0.0007110619218901881,1.5905385378554575
2025-08-06 14:00:00,3363.55,3364.35,3360.68,3364.28,666,5,0,31.529581529581478,3.6620000000000346,1.160035478966068,hold,NEUTRAL,1.0,,,0.00021405891377002106,-1,-0.00021405891377002106,1.5901980689037347
2025-08-06 14:15:00,3364.28,3366.63,3363.64,3366.16,722,5,0,37.02928870292829,3.667500000000041,1.1470257083880886,hold,NEUTRAL,1.0,,,0.0005588119894894827,-1,-0.0005588119894894827,1.5893094471571683
2025-08-06 14:30:00,3366.18,3366.94,3364.96,3365.54,704,16,0,42.616372391653236,3.664500000000044,1.1488181077183774,hold,NEUTRAL,1.0,,,-0.00018418613494308733,-1,0.00018418613494308733,1.5896021759214685
2025-08-06 14:45:00,3365.58,3365.78,3363.96,3365.13,633,15,0,46.53812445223486,3.588000000000034,1.1218810580951966,hold,NEUTRAL,1.0,,,-0.00012182294668905413,-1,0.00012182294668905413,1.5897958259426026
2025-08-06 15:00:00,3365.0,3365.13,3360.6,3360.65,868,16,0,39.42093541202655,3.619000000000051,1.1099184199227339,sell,BEARISH,1.0,3366.0785,3349.793,-0.0013313007224089457,-1,0.0013313007224089457,1.5919123222741627
2025-08-06 15:15:00,3360.67,3365.34,3360.25,3364.5,908,11,0,48.934731146431965,3.685000000000059,1.1080707240798848,hold,NEUTRAL,1.0,,,0.0011456117120198783,-1,-0.0011456117120198783,1.5900886088732566
2025-08-06 15:30:00,3364.29,3364.83,3360.94,3364.08,943,12,0,46.83110654333682,3.63100000000004,1.0803332341565148,sell,BEARISH,1.0,3369.5265,3353.187,-0.0001248328131966403,-1,0.0001248328131966403,1.5902871041075342
2025-08-06 15:45:00,3364.28,3369.24,3363.37,3367.59,1070,5,0,54.92327365728893,3.7405000000000426,1.0903976212686721,buy,BULLISH,1.0,3361.97925,3378.8115000000003,0.001043375900692034,1,0.001043375900692034,1.5919463713471413
2025-08-06 16:00:00,3367.57,3371.52,3367.23,3368.54,1213,10,0,60.332778702163374,3.6530000000000427,1.0673796166433074,buy,BULLISH,1.0,3363.0605,3379.4990000000003,0.0002821008495690336,1,0.0002821008495690336,1.5923954607709667
2025-08-06 16:15:00,3368.44,3370.48,3368.08,3369.05,999,13,0,68.73156342182986,3.517500000000041,1.0305578342904176,buy,BULLISH,1.0,3363.7737500000003,3379.6025000000004,0.00015140090365561854,1,0.00015140090365561854,1.5926365508827045
2025-08-06 16:30:00,3369.35,3370.98,3365.47,3366.11,1372,11,0,56.19485999232856,3.658500000000049,1.0746387028551472,buy,BULLISH,1.0,3360.62225,3377.0855,-0.0008726495599650219,1,-0.0008726495599650219,1.5912467372973924
2025-08-06 16:45:00,3366.1,3373.48,3365.63,3371.64,1305,5,0,62.873862158648,3.9420000000000526,1.1286720494760554,buy,BULLISH,1.0,3365.727,3383.466,0.0016428458963015924,1,0.0016428458963015924,1.5938609104697647
2025-08-06 17:00:00,3371.62,3373.83,3369.73,3371.81,1202,5,0,68.74559548978154,4.029500000000053,1.1499058272929836,buy,BULLISH,1.0,3365.76575,3383.8985000000002,5.042056684589902e-05,1,5.042056684589902e-05,1.5939412738403442
2025-08-06 17:15:00,3371.91,3376.51,3371.24,3376.31,1046,5,0,70.90849458838979,4.109500000000071,1.1823857751179874,buy,STRONG_BULLISH,1.0,3370.1457499999997,3388.6385,0.0013345947725404983,1,0.0013345947725404983,1.5960685395321481
2025-08-06 17:30:00,3376.48,3377.36,3374.65,3377.23,1148,7,0,71.09807754969043,4.13400000000006,1.1952813277048702,buy,STRONG_BULLISH,1.0,3371.029,3389.632,0.00027248682733516105,1,0.00027248682733516105,1.5965034471846946
2025-08-06 17:45:00,3377.26,3379.32,3376.02,3379.32,942,16,0,71.29449838187746,4.088500000000067,1.1781741686358316,buy,STRONG_BULLISH,1.0,3373.18725,3391.5855,0.0006188503596142869,1,0.0006188503596142869,1.5974914439171104
2025-08-06 18:00:00,3379.31,3379.98,3377.3,3378.11,1016,12,0,69.95871705303281,3.9900000000000544,1.1480692869885607,buy,BULLISH,1.0,3372.125,3390.0800000000004,-0.00035806020146067485,1,-0.00035806020146067485,1.5969194458088698
2025-08-06 18:15:00,3378.14,3378.43,3375.54,3376.59,953,14,0,67.57668711656427,3.9685000000000628,1.1378232696829105,buy,BULLISH,1.0,3370.63725,3388.4955000000004,-0.00044995574448436493,1,-0.00044995574448436493,1.5962009027307493
2025-08-06 18:30:00,3376.68,3376.8,3370.24,3375.51,1213,10,0,75.44520547945203,4.108000000000084,1.1476142585763947,hold,NEUTRAL,1.0,,,-0.00031984931543360684,1,-0.00031984931543360684,1.5956903589647164
2025-08-06 18:45:00,3375.52,3379.04,3375.3,3377.39,1076,5,0,73.66874770473717,4.057000000000062,1.1309656556645986,buy,STRONG_BULLISH,1.0,3371.3044999999997,3389.561,0.0005569528752691344,1,0.0005569528752691344,1.596579083298181
2025-08-06 19:00:00,3377.4,3379.43,3375.61,3375.69,1016,7,0,70.36127674500214,4.064500000000043,1.1331195985503304,hold,NEUTRAL,1.0,,,-0.000503347259274145,1,-0.000503347259274145,1.5957754495923884
2025-08-06 19:15:00,3375.51,3376.06,3372.96,3374.75,1003,13,0,63.801079414032316,4.070000000000027,1.126425329347952,hold,NEUTRAL,1.0,,,-0.00027846158859379244,1,-0.00027846158859379244,1.5953310874256559
2025-08-06 19:30:00,3374.76,3376.89,3374.28,3376.27,923,14,0,64.5794039984913,4.10150000000001,1.1246846550400371,hold,NEUTRAL,1.0,,,0.0004504037336099387,1,0.0004504037336099387,1.5960496305037764
2025-08-06 19:45:00,3376.34,3376.87,3374.26,3376.05,953,17,0,63.34858886346334,4.140999999999986,1.1342098055327257,buy,BULLISH,1.0,3369.8385000000003,3388.473,-6.516066546802257e-05,1,-6.516066546802257e-05,1.5959456308477327
2025-08-06 20:00:00,3376.08,3377.56,3374.03,3374.48,1014,16,0,66.84104627766615,4.090999999999963,1.1096945695220433,hold,NEUTRAL,1.0,,,-0.0004650405059167806,1,-0.0004650405059167806,1.5952034514841475
2025-08-06 20:15:00,3374.53,3374.6,3370.86,3372.6,1054,16,0,52.26415094339634,4.023499999999944,1.086082168115301,hold,NEUTRAL,1.0,,,-0.0005571228752282442,1,-0.0005571228752282442,1.5943147271506828
2025-08-06 20:30:00,3372.63,3376.16,3372.4,3375.56,964,17,0,57.81575656523559,4.016999999999939,1.073891889001747,buy,BULLISH,1.0,3369.5345,3387.611,0.0008776611516336796,1,0.0008776611516336796,1.5957139952501804
2025-08-06 20:45:00,3375.55,3376.36,3374.41,3374.57,840,17,0,45.75195312500044,3.820999999999958,1.0223684914646416,sell,BEARISH,1.0,3380.3015,3363.1070000000004,-0.0002932846698028291,-1,0.0002932846698028291,1.5961819937023773
2025-08-06 21:00:00,3374.54,3374.57,3370.09,3370.11,910,10,0,35.179017485428744,3.8304999999999607,1.0186416338687245,sell,BEARISH,1.0,3375.85575,3358.6185,-0.0013216498694648138,-1,0.0013216498694648138,1.5982915874259962
2025-08-06 21:15:00,3370.14,3370.65,3369.06,3369.73,944,16,0,28.507395786641936,3.7899999999999636,1.0212880625168286,sell,STRONG_BEARISH,1.0,3375.415,3358.36,-0.00011275596345527994,-1,0.00011275596345527994,1.5984718043338189
2025-08-06 21:30:00,3369.7,3372.69,3369.7,3372.66,882,14,0,38.660008322928775,3.6639999999999646,0.9908594299312968,hold,NEUTRAL,1.0,,,0.0008695058654550891,-1,-0.0008695058654550891,1.597081923724186
2025-08-06 21:45:00,3372.75,3374.42,3371.37,3371.59,892,11,0,39.39779474130575,3.423999999999978,0.9251053712309419,sell,BEARISH,1.0,3376.726,3361.318,-0.0003172570018915577,-1,0.0003172570018915577,1.5975886091470821
2025-08-06 22:00:00,3371.86,3371.95,3370.41,3371.04,815,10,0,40.30368763557398,3.2959999999999807,0.8929345470307666,sell,BEARISH,1.0,3375.984,3361.152,-0.00016312778244098602,-1,0.00016312778244098602,1.5978492202341452
2025-08-06 22:15:00,3371.04,3373.14,3370.82,3371.7,980,5,0,36.96747595052635,3.1484999999999443,0.857761673840773,hold,NEUTRAL,1.0,,,0.00019578527694719128,-1,-0.00019578527694719128,1.5975363848820419
2025-08-06 22:30:00,3371.69,3372.76,3371.46,3371.82,733,15,0,40.44444444444471,3.077999999999952,0.8506522219765484,hold,NEUTRAL,1.0,,,3.5590355013992436e-05,-1,-3.5590355013992436e-05,1.597479527994956
2025-08-06 22:45:00,3371.84,3372.04,3370.37,3371.66,834,15,0,42.06471494607061,2.9964999999999464,0.8378537076389486,sell,BEARISH,1.0,3376.1547499999997,3362.6705,-4.745211784740189e-05,-1,4.745211784740189e-05,1.5975553317817774
2025-08-06 23:00:00,3371.49,3372.17,3369.88,3370.09,483,13,0,34.17008196721352,2.976999999999953,0.8450664244350935,sell,BEARISH,1.0,3374.5555,3361.159,-0.0004656460022658404,-1,0.0004656460022658404,1.5982992270354202
2025-08-06 23:15:00,3370.09,3370.15,3368.45,3368.78,476,17,0,32.36293061620587,2.917499999999973,0.8375918695452343,sell,BEARISH,1.0,3373.15625,3360.0275,-0.00038871365453141404,-1,0.00038871365453141404,1.598920507768996
2025-08-06 23:30:00,3368.75,3368.93,3367.15,3367.6,669,13,0,32.987141444114684,2.67849999999994,0.7882577987051006,hold,NEUTRAL,1.0,,,-0.0003502751738019283,-1,0.0003502751738019283,1.5994805699277506
2025-08-06 23:45:00,3367.67,3369.06,3367.35,3368.4,414,9,0,39.02821316614486,2.576999999999953,0.7738738738738576,hold,NEUTRAL,1.0,,,0.00023755790473933835,-1,-0.00023755790473933835,1.5991006006748874
